refund_id,order_id,payment_id,refund_date,refund_type,refund_reason,amount,currency,status,gateway,gateway_reference,customer_id
REF_000172,ORD_005141,PAY_004252,2025-09-25T01:27:58,PARTIAL,CUSTOMER_REQUEST,242.42,INR,SUCCESS,PayFlow,RF_00000172,CUST_000369
REF_000173,ORD_005198,PAY_004295,2025-09-25T00:37:01,FULL,RETURNED_ORDER,3237.92,INR,SUCCESS,PayFlow,RF_00000173,CUST_001377
REF_000174,ORD_005205,,2025-09-25T14:29:28,FULL,RETURNED_ORDER,2113.38,INR,SUCCESS,,,CUST_002957
REF_000175,ORD_005213,PAY_004306,2025-09-27T14:46:18,FULL,RETURNED_ORDER,2187.07,INR,SUCCESS,PayFlow,RF_00000175,CUST_006178
REF_000176,ORD_005267,PAY_004350,2025-09-25T13:04:21,FULL,RETURNED_ORDER,1503.26,INR,SUCCESS,PayFlow,RF_00000176,CUST_004764
REF_000177,ORD_005272,,2025-09-13T07:31:39,FULL,RETURNED_ORDER,800.51,INR,SUCCESS,,,CUST_000956
REF_000178,ORD_005289,PAY_004367,2025-10-09T01:53:51,FULL,RETURNED_ORDER,623.39,INR,SUCCESS,PayFlow,RF_00000178,CUST_004034
REF_000179,ORD_005301,PAY_004375,2025-09-27T15:10:59,FULL,RETURNED_ORDER,790.38,INR,SUCCESS,PayFlow,RF_00000179,CUST_004657
REF_000180,ORD_005326,PAY_004395,2025-10-07T08:07:59,FULL,RETURNED_ORDER,1447.86,INR,SUCCESS,PayFlow,RF_00000180,CUST_002431
REF_000181,ORD_005335,,2025-09-27T16:43:29,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,,,CUST_007664
REF_000182,ORD_005360,,2025-10-11T08:04:35,FULL,RETURNED_ORDER,379.61,INR,SUCCESS,,,CUST_005089
REF_000183,ORD_005365,PAY_004427,2025-09-22T07:40:18,FULL,RETURNED_ORDER,1707.46,INR,SUCCESS,PayFlow,RF_00000183,CUST_006838
REF_000184,ORD_005394,PAY_004453,2025-09-09T02:11:31,FULL,RETURNED_ORDER,1306.26,INR,SUCCESS,PayFlow,RF_00000184,CUST_005333
REF_000185,ORD_005427,PAY_004479,2025-10-08T12:39:06,FULL,RETURNED_ORDER,2334.04,INR,SUCCESS,PayFlow,RF_00000185,CUST_003089
REF_000186,ORD_005436,PAY_004486,2025-10-03T04:17:26,FULL,RETURNED_ORDER,598.63,INR,SUCCESS,PayFlow,RF_00000186,CUST_002184
REF_000187,ORD_005463,PAY_004510,2025-09-26T01:16:32,FULL,CUSTOMER_REQUEST,732.14,INR,SUCCESS,PayFlow,RF_00000187,CUST_004667
REF_000188,ORD_005471,PAY_004515,2025-09-09T21:25:37,PARTIAL,CUSTOMER_REQUEST,234.98,INR,SUCCESS,PayFlow,RF_00000188,CUST_001479
REF_000189,ORD_005477,PAY_004520,2025-09-08T06:22:01,FULL,CUSTOMER_REQUEST,354.13,INR,SUCCESS,PayFlow,RF_00000189,CUST_007514
REF_000190,ORD_005481,PAY_004522,2025-09-11T19:35:49,FULL,CUSTOMER_REQUEST,796.56,INR,SUCCESS,PayFlow,RF_00000190,CUST_002061
REF_000191,ORD_005561,PAY_004590,2025-10-11T04:46:01,FULL,RETURNED_ORDER,336.42,INR,SUCCESS,PayFlow,RF_00000191,CUST_004503
REF_000192,ORD_005593,PAY_004618,2025-09-19T23:23:11,PARTIAL,CUSTOMER_REQUEST,126.56,INR,SUCCESS,PayFlow,RF_00000192,CUST_004108
REF_000193,ORD_005598,,2025-10-05T08:19:31,FULL,RETURNED_ORDER,1021.94,INR,SUCCESS,,,CUST_005775
REF_000194,ORD_005653,,2025-10-01T00:29:54,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,,,CUST_003875
REF_000195,ORD_005657,PAY_004669,2025-09-17T22:47:23,PARTIAL,CUSTOMER_REQUEST,64.43,INR,SUCCESS,PayFlow,RF_00000195,CUST_000166
REF_000196,ORD_005683,PAY_004691,2025-09-13T20:31:38,FULL,RETURNED_ORDER,318.60,INR,SUCCESS,PayFlow,RF_00000196,CUST_001488
REF_000197,ORD_005731,,2025-10-05T09:39:52,FULL,RETURNED_ORDER,1332.99,INR,SUCCESS,,,CUST_004729
REF_000198,ORD_005798,PAY_004784,2025-09-23T05:36:59,FULL,RETURNED_ORDER,720.86,INR,SUCCESS,PayFlow,RF_00000198,CUST_004806
REF_000199,ORD_005804,,2025-10-06T09:23:29,FULL,RETURNED_ORDER,762.28,INR,SUCCESS,,,CUST_008435
REF_000200,ORD_005834,,2025-09-17T11:26:21,FULL,RETURNED_ORDER,371.70,INR,SUCCESS,,,CUST_004337
REF_000201,ORD_005836,PAY_004811,2025-09-24T12:56:30,FULL,CUSTOMER_REQUEST,522.50,INR,SUCCESS,PayFlow,RF_00000201,CUST_004969
REF_000202,ORD_005883,PAY_004846,2025-09-22T12:55:57,FULL,RETURNED_ORDER,4079.26,INR,SUCCESS,PayFlow,RF_00000202,CUST_004882
REF_000203,ORD_005904,PAY_004863,2025-10-08T13:38:25,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,PayFlow,RF_00000203,CUST_000567
REF_000204,ORD_005907,PAY_004866,2025-09-15T15:33:46,FULL,RETURNED_ORDER,518.61,INR,SUCCESS,PayFlow,RF_00000204,CUST_004921
REF_000205,ORD_005926,,2025-09-17T22:23:52,FULL,RETURNED_ORDER,1430.40,INR,SUCCESS,,,CUST_002190
REF_000206,ORD_005952,PAY_004906,2025-09-20T15:15:48,FULL,RETURNED_ORDER,732.14,INR,SUCCESS,PayFlow,RF_00000206,CUST_005820
REF_000207,ORD_005953,PAY_004907,2025-09-17T14:43:18,FULL,RETURNED_ORDER,938.10,INR,SUCCESS,PayFlow,RF_00000207,CUST_006805
REF_000208,ORD_005957,,2025-09-16T23:22:52,FULL,RETURNED_ORDER,914.50,INR,SUCCESS,,,CUST_005753
REF_000209,ORD_006089,PAY_005013,2025-09-08T00:55:39,FULL,CUSTOMER_REQUEST,715.62,INR,SUCCESS,PayFlow,RF_00000209,CUST_008211
REF_000210,ORD_006093,PAY_005017,2025-09-20T17:06:12,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00000210,CUST_006703
REF_000211,ORD_006127,PAY_005045,2025-09-12T14:57:45,FULL,RETURNED_ORDER,2905.63,INR,SUCCESS,PayFlow,RF_00000211,CUST_000308
REF_000212,ORD_006166,PAY_005077,2025-09-19T21:14:12,FULL,RETURNED_ORDER,383.50,INR,SUCCESS,PayFlow,RF_00000212,CUST_001899
REF_000213,ORD_006205,PAY_005110,2025-09-20T13:40:22,FULL,RETURNED_ORDER,2272.27,INR,SUCCESS,PayFlow,RF_00000213,CUST_003348
REF_000214,ORD_006209,PAY_005112,2025-09-17T04:37:58,FULL,RETURNED_ORDER,2526.38,INR,SUCCESS,PayFlow,RF_00000214,CUST_007163
REF_000215,ORD_006211,PAY_005114,2025-09-16T01:36:15,FULL,CUSTOMER_REQUEST,3448.20,INR,SUCCESS,PayFlow,RF_00000215,CUST_002715
REF_000216,ORD_006291,PAY_005179,2025-09-26T02:09:46,FULL,CUSTOMER_REQUEST,1225.25,INR,SUCCESS,PayFlow,RF_00000216,CUST_007489
REF_000217,ORD_006302,PAY_005188,2025-09-29T00:03:24,FULL,CUSTOMER_REQUEST,350.99,INR,SUCCESS,PayFlow,RF_00000217,CUST_006990
REF_000218,ORD_006311,,2025-10-02T03:43:28,FULL,RETURNED_ORDER,728.24,INR,SUCCESS,,,CUST_006111
REF_000219,ORD_006384,PAY_005256,2025-09-09T12:16:16,FULL,RETURNED_ORDER,306.80,INR,SUCCESS,PayFlow,RF_00000219,CUST_007208
REF_000220,ORD_006401,PAY_005269,2025-09-16T07:45:31,PARTIAL,CUSTOMER_REQUEST,551.85,INR,SUCCESS,PayFlow,RF_00000220,CUST_003935
REF_000221,ORD_006433,,2025-09-28T19:30:32,FULL,RETURNED_ORDER,395.30,INR,SUCCESS,,,CUST_006728
REF_000222,ORD_006497,PAY_005346,2025-09-22T11:47:45,FULL,RETURNED_ORDER,354.00,INR,SUCCESS,PayFlow,RF_00000222,CUST_000606
REF_000223,ORD_006527,PAY_005371,2025-09-20T07:48:47,FULL,RETURNED_ORDER,826.00,INR,SUCCESS,PayFlow,RF_00000223,CUST_007741
REF_000224,ORD_006547,PAY_005390,2025-09-26T06:34:47,FULL,RETURNED_ORDER,2180.12,INR,SUCCESS,PayFlow,RF_00000224,CUST_006780
REF_000225,ORD_006567,PAY_005407,2025-09-09T17:44:51,FULL,CUSTOMER_REQUEST,1489.81,INR,SUCCESS,PayFlow,RF_00000225,CUST_003302
REF_000226,ORD_006590,PAY_005425,2025-09-10T21:23:14,PARTIAL,CUSTOMER_REQUEST,508.54,INR,SUCCESS,PayFlow,RF_00000226,CUST_000661
REF_000227,ORD_006630,PAY_005458,2025-09-23T00:54:13,FULL,CUSTOMER_REQUEST,723.75,INR,SUCCESS,PayFlow,RF_00000227,CUST_003786
REF_000228,ORD_006633,PAY_005461,2025-09-24T06:34:04,FULL,RETURNED_ORDER,680.86,INR,SUCCESS,PayFlow,RF_00000228,CUST_002727
REF_000229,ORD_006656,,2025-09-18T06:29:17,FULL,RETURNED_ORDER,339.19,INR,SUCCESS,,,CUST_006720
REF_000230,ORD_006708,PAY_005519,2025-10-03T11:30:48,FULL,RETURNED_ORDER,939.46,INR,SUCCESS,PayFlow,RF_00000230,CUST_005291
REF_000231,ORD_006735,PAY_005542,2025-09-25T00:10:54,FULL,CUSTOMER_REQUEST,527.52,INR,SUCCESS,PayFlow,RF_00000231,CUST_006103
REF_000232,ORD_006766,PAY_005569,2025-09-14T06:36:00,FULL,RETURNED_ORDER,997.10,INR,SUCCESS,PayFlow,RF_00000232,CUST_005613
REF_000233,ORD_006780,PAY_005580,2025-10-02T02:39:23,PARTIAL,CUSTOMER_REQUEST,201.99,INR,SUCCESS,PayFlow,RF_00000233,CUST_008435
REF_000234,ORD_006814,PAY_005609,2025-09-16T23:01:33,FULL,CUSTOMER_REQUEST,1193.87,INR,SUCCESS,PayFlow,RF_00000234,CUST_001118
REF_000235,ORD_006842,PAY_005634,2025-09-23T13:15:19,FULL,RETURNED_ORDER,271.28,INR,SUCCESS,PayFlow,RF_00000235,CUST_000883
REF_000236,ORD_006881,PAY_005668,2025-09-23T13:03:13,FULL,RETURNED_ORDER,1440.24,INR,SUCCESS,PayFlow,RF_00000236,CUST_006465
REF_000237,ORD_006882,PAY_005669,2025-09-28T11:36:36,FULL,RETURNED_ORDER,1360.54,INR,SUCCESS,PayFlow,RF_00000237,CUST_002076
REF_000238,ORD_006908,PAY_005689,2025-09-27T04:11:54,FULL,CUSTOMER_REQUEST,1906.88,INR,SUCCESS,PayFlow,RF_00000238,CUST_007158
REF_000239,ORD_006932,PAY_005710,2025-09-16T12:02:14,FULL,RETURNED_ORDER,708.00,INR,SUCCESS,PayFlow,RF_00000239,CUST_002711
REF_000240,ORD_006940,PAY_005718,2025-10-09T01:26:40,FULL,RETURNED_ORDER,1680.32,INR,SUCCESS,PayFlow,RF_00000240,CUST_000399
REF_000241,ORD_006945,,2025-09-20T04:21:47,FULL,RETURNED_ORDER,2216.10,INR,SUCCESS,,,CUST_004614
REF_000242,ORD_006960,PAY_005735,2025-09-26T12:48:45,FULL,RETURNED_ORDER,337.99,INR,SUCCESS,PayFlow,RF_00000242,CUST_000285
REF_000243,ORD_006993,PAY_005762,2025-09-30T00:09:00,FULL,RETURNED_ORDER,859.04,INR,SUCCESS,PayFlow,RF_00000243,CUST_008054
REF_000244,ORD_007035,PAY_005798,2025-09-23T20:03:23,FULL,CUSTOMER_REQUEST,434.24,INR,SUCCESS,PayFlow,RF_00000244,CUST_000688
REF_000245,ORD_007039,PAY_005800,2025-10-01T20:02:23,FULL,CUSTOMER_REQUEST,306.80,INR,SUCCESS,PayFlow,RF_00000245,CUST_008109
REF_000246,ORD_007065,PAY_005822,2025-09-19T03:59:46,FULL,CUSTOMER_REQUEST,690.30,INR,SUCCESS,PayFlow,RF_00000246,CUST_001092
REF_000247,ORD_007090,PAY_005844,2025-09-24T03:05:52,FULL,RETURNED_ORDER,1538.72,INR,SUCCESS,PayFlow,RF_00000247,CUST_007873
REF_000248,ORD_007109,,2025-10-03T05:07:38,FULL,RETURNED_ORDER,306.80,INR,SUCCESS,,,CUST_000386
REF_000249,ORD_007115,PAY_005864,2025-09-22T05:49:07,FULL,RETURNED_ORDER,788.66,INR,SUCCESS,PayFlow,RF_00000249,CUST_003598
REF_000250,ORD_007155,PAY_005899,2025-10-03T07:01:04,FULL,RETURNED_ORDER,334.87,INR,SUCCESS,PayFlow,RF_00000250,CUST_007281
REF_000251,ORD_007176,PAY_005917,2025-09-09T19:11:53,FULL,CUSTOMER_REQUEST,731.60,INR,SUCCESS,PayFlow,RF_00000251,CUST_001721
REF_000252,ORD_007189,PAY_005927,2025-10-07T08:01:48,FULL,RETURNED_ORDER,3349.92,INR,SUCCESS,PayFlow,RF_00000252,CUST_001748
REF_000253,ORD_007194,PAY_005930,2025-10-03T21:51:10,FULL,CUSTOMER_REQUEST,3569.26,INR,SUCCESS,PayFlow,RF_00000253,CUST_001741
REF_000254,ORD_007199,PAY_005935,2025-09-24T12:02:33,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00000254,CUST_001564
REF_000255,ORD_007254,PAY_005984,2025-09-26T03:49:12,FULL,RETURNED_ORDER,2722.26,INR,SUCCESS,PayFlow,RF_00000255,CUST_001520
REF_000256,ORD_007271,PAY_005997,2025-10-03T16:03:26,FULL,RETURNED_ORDER,1208.44,INR,SUCCESS,PayFlow,RF_00000256,CUST_000097
REF_000257,ORD_007283,PAY_006005,2025-09-16T10:26:18,FULL,RETURNED_ORDER,1142.40,INR,SUCCESS,PayFlow,RF_00000257,CUST_004675
REF_000258,ORD_007314,PAY_006033,2025-10-14T23:48:47,FULL,RETURNED_ORDER,848.18,INR,SUCCESS,PayFlow,RF_00000258,CUST_003254
REF_000259,ORD_007349,PAY_006057,2025-09-24T14:01:27,FULL,RETURNED_ORDER,390.58,INR,SUCCESS,PayFlow,RF_00000259,CUST_003555
REF_000260,ORD_007388,PAY_006090,2025-09-13T01:59:23,PARTIAL,CUSTOMER_REQUEST,857.40,INR,SUCCESS,PayFlow,RF_00000260,CUST_005280
REF_000261,ORD_007415,PAY_006115,2025-10-06T16:12:40,FULL,RETURNED_ORDER,283.14,INR,SUCCESS,PayFlow,RF_00000261,CUST_008164
REF_000262,ORD_007498,PAY_006180,2025-09-22T00:16:40,FULL,CUSTOMER_REQUEST,522.50,INR,SUCCESS,PayFlow,RF_00000262,CUST_000809
REF_000263,ORD_007548,PAY_006225,2025-09-24T22:16:06,FULL,RETURNED_ORDER,347.98,INR,SUCCESS,PayFlow,RF_00000263,CUST_001141
REF_000264,ORD_007564,PAY_006238,2025-09-09T02:16:29,FULL,CUSTOMER_REQUEST,2073.85,INR,SUCCESS,PayFlow,RF_00000264,CUST_001477
REF_000265,ORD_007604,PAY_006273,2025-09-25T13:26:26,FULL,RETURNED_ORDER,978.22,INR,SUCCESS,PayFlow,RF_00000265,CUST_002886
REF_000266,ORD_007609,PAY_006277,2025-09-23T10:52:06,FULL,RETURNED_ORDER,3237.92,INR,SUCCESS,PayFlow,RF_00000266,CUST_006468
REF_000267,ORD_007655,PAY_006316,2025-09-26T10:30:41,FULL,CUSTOMER_REQUEST,734.48,INR,SUCCESS,PayFlow,RF_00000267,CUST_000955
REF_000268,ORD_007697,PAY_006353,2025-10-10T00:26:23,FULL,RETURNED_ORDER,408.28,INR,SUCCESS,PayFlow,RF_00000268,CUST_003268
REF_000269,ORD_007807,PAY_006450,2025-09-18T08:06:33,FULL,RETURNED_ORDER,1068.96,INR,SUCCESS,PayFlow,RF_00000269,CUST_000601
REF_000270,ORD_007821,PAY_006462,2025-09-18T00:08:59,FULL,RETURNED_ORDER,518.02,INR,SUCCESS,PayFlow,RF_00000270,CUST_005495
REF_000271,ORD_007902,PAY_006527,2025-09-10T10:30:09,FULL,RETURNED_ORDER,306.74,INR,SUCCESS,PayFlow,RF_00000271,CUST_002963
REF_000272,ORD_007986,PAY_006593,2025-09-12T08:01:46,FULL,RETURNED_ORDER,745.76,INR,SUCCESS,PayFlow,RF_00000272,CUST_008276
REF_000273,ORD_008032,,2025-09-20T08:55:46,FULL,RETURNED_ORDER,2231.38,INR,SUCCESS,,,CUST_005531
REF_000274,ORD_008052,PAY_006647,2025-09-28T22:29:31,FULL,RETURNED_ORDER,1948.30,INR,SUCCESS,PayFlow,RF_00000274,CUST_003011
REF_000275,ORD_008171,PAY_006743,2025-10-10T17:31:46,FULL,RETURNED_ORDER,306.80,INR,SUCCESS,PayFlow,RF_00000275,CUST_001989
REF_000276,ORD_008172,PAY_006744,2025-09-23T09:48:41,FULL,RETURNED_ORDER,638.21,INR,SUCCESS,PayFlow,RF_00000276,CUST_002998
REF_000277,ORD_008215,PAY_006780,2025-09-23T22:04:24,FULL,CUSTOMER_REQUEST,294.88,INR,SUCCESS,PayFlow,RF_00000277,CUST_005914
REF_000278,ORD_008328,PAY_006877,2025-09-24T21:46:43,FULL,RETURNED_ORDER,1189.44,INR,SUCCESS,PayFlow,RF_00000278,CUST_003559
REF_000279,ORD_008339,PAY_006887,2025-10-05T10:02:18,FULL,RETURNED_ORDER,4243.75,INR,SUCCESS,PayFlow,RF_00000279,CUST_006221
REF_000280,ORD_008343,PAY_006890,2025-09-10T00:46:14,FULL,CUSTOMER_REQUEST,848.02,INR,SUCCESS,PayFlow,RF_00000280,CUST_005085
REF_000281,ORD_008428,PAY_006959,2025-09-22T06:03:14,FULL,RETURNED_ORDER,383.50,INR,SUCCESS,PayFlow,RF_00000281,CUST_003244
REF_000282,ORD_008452,PAY_006978,2025-10-12T08:46:35,FULL,RETURNED_ORDER,2422.48,INR,SUCCESS,PayFlow,RF_00000282,CUST_001600
REF_000283,ORD_008454,PAY_006979,2025-09-23T08:58:38,FULL,RETURNED_ORDER,2406.02,INR,SUCCESS,PayFlow,RF_00000283,CUST_000282
REF_000284,ORD_008468,PAY_006990,2025-09-05T20:10:26,FULL,CUSTOMER_REQUEST,671.07,INR,SUCCESS,PayFlow,RF_00000284,CUST_003214
REF_000285,ORD_008490,PAY_007005,2025-09-23T02:55:32,FULL,CUSTOMER_REQUEST,402.38,INR,SUCCESS,PayFlow,RF_00000285,CUST_001724
REF_000286,ORD_008493,PAY_007007,2025-09-21T02:09:27,FULL,CUSTOMER_REQUEST,383.50,INR,SUCCESS,PayFlow,RF_00000286,CUST_001436
REF_000287,ORD_008526,PAY_007033,2025-09-18T18:53:46,FULL,CUSTOMER_REQUEST,702.10,INR,SUCCESS,PayFlow,RF_00000287,CUST_007509
REF_000288,ORD_008600,PAY_007093,2025-10-05T11:41:09,FULL,RETURNED_ORDER,377.60,INR,SUCCESS,PayFlow,RF_00000288,CUST_001956
REF_000289,ORD_008682,PAY_007160,2025-09-10T12:23:02,FULL,RETURNED_ORDER,738.56,INR,SUCCESS,PayFlow,RF_00000289,CUST_002170
REF_000290,ORD_008707,PAY_007183,2025-09-26T01:24:00,FULL,CUSTOMER_REQUEST,584.22,INR,SUCCESS,PayFlow,RF_00000290,CUST_000235
REF_000291,ORD_008711,PAY_007185,2025-10-09T18:50:36,FULL,RETURNED_ORDER,1495.30,INR,SUCCESS,PayFlow,RF_00000291,CUST_005572
REF_000292,ORD_008735,PAY_007208,2025-10-01T14:29:56,FULL,RETURNED_ORDER,4083.80,INR,SUCCESS,PayFlow,RF_00000292,CUST_006604
REF_000293,ORD_008738,,2025-09-19T03:28:04,FULL,RETURNED_ORDER,690.30,INR,SUCCESS,,,CUST_003993
REF_000294,ORD_008767,PAY_007234,2025-09-26T06:02:54,FULL,RETURNED_ORDER,954.62,INR,SUCCESS,PayFlow,RF_00000294,CUST_004261
REF_000295,ORD_008836,PAY_007292,2025-09-27T04:37:12,FULL,RETURNED_ORDER,645.61,INR,SUCCESS,PayFlow,RF_00000295,CUST_000130
REF_000296,ORD_008904,PAY_007353,2025-09-30T12:07:44,FULL,RETURNED_ORDER,919.44,INR,SUCCESS,PayFlow,RF_00000296,CUST_002001
REF_000297,ORD_008965,PAY_007401,2025-09-27T08:25:45,FULL,RETURNED_ORDER,603.34,INR,SUCCESS,PayFlow,RF_00000297,CUST_002457
REF_000298,ORD_009022,PAY_007451,2025-09-13T01:25:03,PARTIAL,CUSTOMER_REQUEST,1044.67,INR,SUCCESS,PayFlow,RF_00000298,CUST_001101
REF_000299,ORD_009030,PAY_007457,2025-09-28T05:32:10,FULL,CUSTOMER_REQUEST,664.34,INR,SUCCESS,PayFlow,RF_00000299,CUST_004480
REF_000300,ORD_009070,PAY_007488,2025-09-16T23:01:31,PARTIAL,CUSTOMER_REQUEST,75.66,INR,SUCCESS,PayFlow,RF_00000300,CUST_003668
REF_000301,ORD_009074,PAY_007491,2025-09-06T16:41:26,FULL,CUSTOMER_REQUEST,579.38,INR,SUCCESS,PayFlow,RF_00000301,CUST_002657
REF_000302,ORD_009079,PAY_007495,2025-10-03T06:09:23,FULL,RETURNED_ORDER,680.86,INR,SUCCESS,PayFlow,RF_00000302,CUST_004322
REF_000303,ORD_009089,PAY_007503,2025-10-03T15:14:17,FULL,RETURNED_ORDER,1913.96,INR,SUCCESS,PayFlow,RF_00000303,CUST_007806
REF_000304,ORD_009109,PAY_007517,2025-09-29T02:30:18,PARTIAL,CUSTOMER_REQUEST,810.14,INR,SUCCESS,PayFlow,RF_00000304,CUST_004306
REF_000305,ORD_009183,PAY_007583,2025-09-24T14:22:36,FULL,CUSTOMER_REQUEST,420.08,INR,SUCCESS,PayFlow,RF_00000305,CUST_007299
REF_000306,ORD_009208,,2025-10-09T00:37:15,FULL,RETURNED_ORDER,554.48,INR,SUCCESS,,,CUST_002505
REF_000307,ORD_009246,PAY_007633,2025-09-21T03:21:40,FULL,CUSTOMER_REQUEST,294.88,INR,SUCCESS,PayFlow,RF_00000307,CUST_001774
REF_000308,ORD_009290,PAY_007674,2025-09-08T00:28:19,FULL,CUSTOMER_REQUEST,294.94,INR,SUCCESS,PayFlow,RF_00000308,CUST_002987
REF_000309,ORD_009329,PAY_007704,2025-09-11T21:36:47,FULL,CUSTOMER_REQUEST,708.54,INR,SUCCESS,PayFlow,RF_00000309,CUST_002601
REF_000310,ORD_009371,PAY_007738,2025-09-14T16:40:43,FULL,RETURNED_ORDER,318.60,INR,SUCCESS,PayFlow,RF_00000310,CUST_007522
REF_000311,ORD_009374,PAY_007741,2025-09-29T11:23:45,FULL,RETURNED_ORDER,675.27,INR,SUCCESS,PayFlow,RF_00000311,CUST_006228
REF_000312,ORD_009429,PAY_007783,2025-09-26T03:18:59,FULL,RETURNED_ORDER,395.30,INR,SUCCESS,PayFlow,RF_00000312,CUST_005840
REF_000313,ORD_009486,PAY_007835,2025-10-10T11:51:30,FULL,RETURNED_ORDER,1164.31,INR,SUCCESS,PayFlow,RF_00000313,CUST_004848
REF_000314,ORD_009502,PAY_007847,2025-09-14T00:29:56,PARTIAL,CUSTOMER_REQUEST,413.00,INR,SUCCESS,PayFlow,RF_00000314,CUST_004609
REF_000315,ORD_009507,PAY_007852,2025-09-28T07:09:24,FULL,RETURNED_ORDER,874.68,INR,SUCCESS,PayFlow,RF_00000315,CUST_003597
REF_000316,ORD_009542,PAY_007884,2025-10-02T22:04:37,FULL,CUSTOMER_REQUEST,383.50,INR,SUCCESS,PayFlow,RF_00000316,CUST_002787
REF_000317,ORD_009543,PAY_007885,2025-10-03T11:45:12,FULL,RETURNED_ORDER,395.30,INR,SUCCESS,PayFlow,RF_00000317,CUST_004205
REF_000318,ORD_009602,PAY_007935,2025-10-08T12:34:39,FULL,RETURNED_ORDER,2106.72,INR,SUCCESS,PayFlow,RF_00000318,CUST_006321
REF_000319,ORD_009625,PAY_007955,2025-09-15T04:24:51,FULL,RETURNED_ORDER,932.20,INR,SUCCESS,PayFlow,RF_00000319,CUST_005930
REF_000320,ORD_009629,PAY_007958,2025-09-16T17:43:34,FULL,CUSTOMER_REQUEST,295.00,INR,SUCCESS,PayFlow,RF_00000320,CUST_001451
REF_000321,ORD_009647,PAY_007973,2025-09-19T12:20:55,FULL,RETURNED_ORDER,606.52,INR,SUCCESS,PayFlow,RF_00000321,CUST_008500
REF_000322,ORD_009699,PAY_008014,2025-09-21T03:39:55,FULL,CUSTOMER_REQUEST,391.35,INR,SUCCESS,PayFlow,RF_00000322,CUST_006736
REF_000323,ORD_009744,PAY_008051,2025-10-02T19:01:35,FULL,CUSTOMER_REQUEST,594.72,INR,SUCCESS,PayFlow,RF_00000323,CUST_000727
REF_000324,ORD_009751,PAY_008056,2025-10-08T01:15:29,FULL,RETURNED_ORDER,546.34,INR,SUCCESS,PayFlow,RF_00000324,CUST_005280
REF_000325,ORD_009804,PAY_008100,2025-09-23T13:52:02,FULL,RETURNED_ORDER,1967.06,INR,SUCCESS,PayFlow,RF_00000325,CUST_006126
REF_000326,ORD_009842,PAY_008130,2025-09-21T03:22:08,FULL,RETURNED_ORDER,356.01,INR,SUCCESS,PayFlow,RF_00000326,CUST_002534
REF_000327,ORD_009893,,2025-09-27T03:49:50,FULL,RETURNED_ORDER,593.19,INR,SUCCESS,,,CUST_007830
REF_000328,ORD_009953,PAY_008223,2025-09-28T20:47:55,FULL,CUSTOMER_REQUEST,594.72,INR,SUCCESS,PayFlow,RF_00000328,CUST_004623
REF_000329,ORD_009987,,2025-10-07T11:42:39,FULL,RETURNED_ORDER,761.18,INR,SUCCESS,,,CUST_008119
REF_000330,ORD_010001,PAY_008261,2025-10-03T21:59:20,FULL,CUSTOMER_REQUEST,4494.62,INR,SUCCESS,PayFlow,RF_00000330,CUST_007991
REF_000331,ORD_010016,PAY_008274,2025-09-21T01:43:34,FULL,RETURNED_ORDER,638.38,INR,SUCCESS,PayFlow,RF_00000331,CUST_005498
REF_000332,ORD_010023,PAY_008281,2025-10-11T14:26:10,FULL,RETURNED_ORDER,558.14,INR,SUCCESS,PayFlow,RF_00000332,CUST_002884
REF_000333,ORD_010027,PAY_008282,2025-09-20T23:26:29,FULL,RETURNED_ORDER,1381.78,INR,SUCCESS,PayFlow,RF_00000333,CUST_008001
REF_000334,ORD_010041,PAY_008293,2025-09-23T00:11:25,FULL,CUSTOMER_REQUEST,610.53,INR,SUCCESS,PayFlow,RF_00000334,CUST_000158
REF_000335,ORD_010058,PAY_008307,2025-09-13T19:45:35,FULL,RETURNED_ORDER,3890.99,INR,SUCCESS,PayFlow,RF_00000335,CUST_001500
REF_000336,ORD_010087,PAY_008326,2025-10-01T19:31:30,FULL,CUSTOMER_REQUEST,2592.46,INR,SUCCESS,PayFlow,RF_00000336,CUST_002743
REF_000337,ORD_010092,PAY_008331,2025-09-18T22:17:12,FULL,CUSTOMER_REQUEST,1080.76,INR,SUCCESS,PayFlow,RF_00000337,CUST_007879
REF_000338,ORD_010110,PAY_008345,2025-09-20T13:11:52,FULL,RETURNED_ORDER,980.23,INR,SUCCESS,PayFlow,RF_00000338,CUST_002721
REF_000339,ORD_010136,PAY_008368,2025-09-02T22:13:59,FULL,CUSTOMER_REQUEST,2597.18,INR,SUCCESS,PayFlow,RF_00000339,CUST_007222
REF_000340,ORD_010149,,2025-09-17T05:38:23,FULL,RETURNED_ORDER,680.86,INR,SUCCESS,,,CUST_003582
REF_000341,ORD_010154,PAY_008383,2025-10-04T06:13:58,FULL,RETURNED_ORDER,283.14,INR,SUCCESS,PayFlow,RF_00000341,CUST_002479
REF_000342,ORD_010209,PAY_008432,2025-10-05T14:28:01,FULL,RETURNED_ORDER,294.88,INR,SUCCESS,PayFlow,RF_00000342,CUST_007076
