settlement_id,settlement_date,gateway,currency,payment_count,gross_amount,refund_deductions,net_settlement_amount,destination_account_id,gateway_settlement_reference,first_payment_id,last_payment_id
SET_000190,2025-09-21T03:24:11,PayFlow,INR,36,39996.56,0.00,39996.56,BANK_002,PFSET_00000190,PAY_007593,PAY_007171
SET_000191,2025-09-21T00:10:02,PayFlow,INR,32,40467.74,0.00,40467.74,BANK_002,PFSET_00000191,PAY_002063,PAY_008749
SET_000192,2025-09-20T20:48:17,PayFlow,INR,31,33215.83,0.00,33215.83,BANK_002,PFSET_00000192,PAY_009143,PAY_009874
SET_000193,2025-09-23T03:37:04,PayFlow,INR,31,33637.07,0.00,33637.07,BANK_002,PFSET_00000193,PAY_002798,PAY_004456
SET_000194,2025-09-22T02:40:33,PayFlow,INR,30,38175.74,0.00,38175.74,BANK_002,PFSET_00000194,PAY_007631,PAY_008904
SET_000195,2025-09-23T04:22:56,PayFlow,INR,40,45796.78,0.00,45796.78,BANK_002,PFSET_00000195,PAY_005804,PAY_002205
SET_000196,2025-09-22T17:09:24,PayFlow,INR,39,51438.47,0.00,51438.47,BANK_002,PFSET_00000196,PAY_000767,PAY_006647
SET_000197,2025-09-22T00:32:15,PayFlow,INR,33,33214.20,3038.50,30175.70,BANK_002,PFSET_00000197,PAY_000549,PAY_009712
SET_000198,2025-09-23T19:04:51,PayFlow,INR,33,48925.39,0.00,48925.39,BANK_002,PFSET_00000198,PAY_006387,PAY_003251
SET_000199,2025-09-22T01:25:48,PayFlow,INR,43,51826.75,0.00,51826.75,BANK_002,PFSET_00000199,PAY_004753,PAY_008041
SET_000200,2025-09-22T03:25:35,PayFlow,INR,25,34923.40,0.00,34923.40,BANK_002,PFSET_00000200,PAY_008385,PAY_003856
SET_000201,2025-09-24T03:30:23,PayFlow,INR,36,43461.34,0.00,43461.34,BANK_002,PFSET_00000201,PAY_005047,PAY_001848
SET_000202,2025-09-22T23:18:22,PayFlow,INR,30,39059.59,0.00,39059.59,BANK_002,PFSET_00000202,PAY_007069,PAY_001765
SET_000203,2025-09-23T05:56:12,PayFlow,INR,39,43164.05,0.00,43164.05,BANK_002,PFSET_00000203,PAY_005529,PAY_003580
SET_000204,2025-09-24T16:20:43,PayFlow,INR,30,32398.24,0.00,32398.24,BANK_002,PFSET_00000204,PAY_000858,PAY_006003
SET_000205,2025-09-25T17:31:34,PayFlow,INR,37,44203.20,0.00,44203.20,BANK_002,PFSET_00000205,PAY_007843,PAY_002289
SET_000206,2025-09-25T23:19:18,PayFlow,INR,38,35600.11,0.00,35600.11,BANK_002,PFSET_00000206,PAY_000205,PAY_002418
SET_000207,2025-09-22T21:48:32,PayFlow,INR,34,43506.04,0.00,43506.04,BANK_002,PFSET_00000207,PAY_004466,PAY_003629
SET_000208,2025-09-23T21:49:12,PayFlow,INR,34,41480.84,0.00,41480.84,BANK_002,PFSET_00000208,PAY_003170,PAY_005645
SET_000209,2025-09-24T03:45:28,PayFlow,INR,32,43733.59,0.00,43733.59,BANK_002,PFSET_00000209,PAY_009350,PAY_009939
SET_000210,2025-09-24T22:14:08,PayFlow,INR,30,38877.34,0.00,38877.34,BANK_002,PFSET_00000210,PAY_007667,PAY_004110
SET_000211,2025-09-23T23:53:13,PayFlow,INR,34,38143.59,1227.20,36916.39,BANK_002,PFSET_00000211,PAY_002197,PAY_005439
SET_000212,2025-09-25T04:48:30,PayFlow,INR,28,37911.82,0.00,37911.82,BANK_002,PFSET_00000212,PAY_001232,PAY_005344
SET_000213,2025-09-26T20:41:22,PayFlow,INR,32,28852.93,732.14,28120.79,BANK_002,PFSET_00000213,PAY_004880,PAY_006561
SET_000214,2025-09-26T23:28:47,PayFlow,INR,27,29576.37,0.00,29576.37,BANK_002,PFSET_00000214,PAY_000634,PAY_009487
SET_000215,2025-09-26T21:33:31,PayFlow,INR,28,29898.66,0.00,29898.66,BANK_002,PFSET_00000215,PAY_001431,PAY_009835
SET_000216,2025-09-24T17:56:41,PayFlow,INR,41,46515.01,0.00,46515.01,BANK_002,PFSET_00000216,PAY_002300,PAY_003393
SET_000217,2025-09-26T20:10:29,PayFlow,INR,29,34935.91,3845.44,31090.47,BANK_002,PFSET_00000217,PAY_002377,PAY_006882
SET_000218,2025-09-27T01:39:14,PayFlow,INR,34,31581.88,0.00,31581.88,BANK_002,PFSET_00000218,PAY_004814,PAY_001479
SET_000219,2025-09-25T22:56:56,PayFlow,INR,32,40212.29,0.00,40212.29,BANK_002,PFSET_00000219,PAY_009877,PAY_002387
SET_000220,2025-09-24T03:49:26,PayFlow,INR,29,28045.36,0.00,28045.36,BANK_002,PFSET_00000220,PAY_007554,PAY_000968
SET_000221,2025-09-23T21:42:19,PayFlow,INR,32,49330.92,0.00,49330.92,BANK_002,PFSET_00000221,PAY_003962,PAY_004301
SET_000222,2025-09-26T06:46:43,PayFlow,INR,38,46154.08,0.00,46154.08,BANK_002,PFSET_00000222,PAY_003440,PAY_008412
SET_000223,2025-09-26T19:43:25,PayFlow,INR,37,39845.19,0.00,39845.19,BANK_002,PFSET_00000223,PAY_000485,PAY_009557
SET_000224,2025-09-27T17:14:59,PayFlow,INR,32,34629.45,0.00,34629.45,BANK_002,PFSET_00000224,PAY_001016,PAY_002581
SET_000225,2025-09-25T00:31:01,PayFlow,INR,33,38513.45,0.00,38513.45,BANK_002,PFSET_00000225,PAY_003561,PAY_009936
SET_000226,2025-09-27T21:13:03,PayFlow,INR,40,36464.43,0.00,36464.43,BANK_002,PFSET_00000226,PAY_007838,PAY_000756
SET_000227,2025-09-27T18:14:53,PayFlow,INR,29,33371.87,0.00,33371.87,BANK_002,PFSET_00000227,PAY_007990,PAY_000432
SET_000228,2025-09-25T01:17:49,PayFlow,INR,38,53131.81,0.00,53131.81,BANK_002,PFSET_00000228,PAY_003763,PAY_000183
SET_000229,2025-09-28T04:23:15,PayFlow,INR,31,34958.36,0.00,34958.36,BANK_002,PFSET_00000229,PAY_001893,PAY_006995
SET_000230,2025-09-27T21:14:50,PayFlow,INR,30,44431.87,0.00,44431.87,BANK_002,PFSET_00000230,PAY_007365,PAY_004416
SET_000231,2025-09-27T01:24:15,PayFlow,INR,35,48979.86,0.00,48979.86,BANK_002,PFSET_00000231,PAY_006498,PAY_000679
SET_000232,2025-09-28T04:39:33,PayFlow,INR,32,34735.15,0.00,34735.15,BANK_002,PFSET_00000232,PAY_000671,PAY_009606
SET_000233,2025-09-28T11:14:22,PayFlow,INR,35,49885.86,790.48,49095.38,BANK_002,PFSET_00000233,PAY_007480,PAY_001677
SET_000234,2025-09-25T23:45:35,PayFlow,INR,33,35533.13,0.00,35533.13,BANK_002,PFSET_00000234,PAY_003907,PAY_005973
SET_000235,2025-09-25T22:47:50,PayFlow,INR,28,39060.58,0.00,39060.58,BANK_002,PFSET_00000235,PAY_005682,PAY_008750
SET_000236,2025-09-28T19:22:11,PayFlow,INR,30,40809.08,0.00,40809.08,BANK_002,PFSET_00000236,PAY_009932,PAY_000793
SET_000237,2025-09-27T21:39:36,PayFlow,INR,35,52750.38,0.00,52750.38,BANK_002,PFSET_00000237,PAY_002701,PAY_008721
SET_000238,2025-09-29T03:19:53,PayFlow,INR,34,32878.59,0.00,32878.59,BANK_002,PFSET_00000238,PAY_004619,PAY_004461
SET_000239,2025-09-26T01:13:42,PayFlow,INR,33,35986.69,0.00,35986.69,BANK_002,PFSET_00000239,PAY_006790,PAY_005259
SET_000240,2025-09-26T00:35:14,PayFlow,INR,41,51297.29,396.48,50900.81,BANK_002,PFSET_00000240,PAY_008002,PAY_008584
SET_000241,2025-09-26T05:50:23,PayFlow,INR,31,33532.78,0.00,33532.78,BANK_002,PFSET_00000241,PAY_004759,PAY_005339
SET_000242,2025-09-27T05:05:01,PayFlow,INR,37,39702.65,1225.25,38477.40,BANK_002,PFSET_00000242,PAY_001009,PAY_004417
SET_000243,2025-09-28T02:10:42,PayFlow,INR,32,41276.42,0.00,41276.42,BANK_002,PFSET_00000243,PAY_000458,PAY_001690
SET_000244,2025-09-28T18:26:34,PayFlow,INR,30,40726.46,0.00,40726.46,BANK_002,PFSET_00000244,PAY_000597,PAY_003572
SET_000245,2025-09-29T15:27:14,PayFlow,INR,37,41611.44,0.00,41611.44,BANK_002,PFSET_00000245,PAY_000117,PAY_001842
SET_000246,2025-09-27T19:54:29,PayFlow,INR,34,49219.77,0.00,49219.77,BANK_002,PFSET_00000246,PAY_004258,PAY_003224
SET_000247,2025-09-28T22:04:35,PayFlow,INR,29,37351.56,0.00,37351.56,BANK_002,PFSET_00000247,PAY_003123,PAY_000973
SET_000248,2025-09-26T22:54:37,PayFlow,INR,38,41282.75,0.00,41282.75,BANK_002,PFSET_00000248,PAY_009360,PAY_003680
SET_000249,2025-09-29T22:34:05,PayFlow,INR,36,43537.00,0.00,43537.00,BANK_002,PFSET_00000249,PAY_001260,PAY_004125
SET_000250,2025-09-27T01:50:39,PayFlow,INR,33,32159.07,0.00,32159.07,BANK_002,PFSET_00000250,PAY_004980,PAY_000081
SET_000251,2025-09-29T22:31:45,PayFlow,INR,35,42128.55,1241.36,40887.19,BANK_002,PFSET_00000251,PAY_005076,PAY_007727
SET_000252,2025-09-29T05:19:34,PayFlow,INR,31,33927.78,0.00,33927.78,BANK_002,PFSET_00000252,PAY_003410,PAY_003230
SET_000253,2025-09-28T04:12:53,PayFlow,INR,47,55210.41,0.00,55210.41,BANK_002,PFSET_00000253,PAY_003955,PAY_008836
SET_000254,2025-09-28T17:11:24,PayFlow,INR,36,45279.27,0.00,45279.27,BANK_002,PFSET_00000254,PAY_008842,PAY_000962
SET_000255,2025-09-27T21:21:20,PayFlow,INR,39,50584.07,0.00,50584.07,BANK_002,PFSET_00000255,PAY_009548,PAY_005290
SET_000256,2025-09-28T02:01:56,PayFlow,INR,36,34426.83,1599.86,32826.97,BANK_002,PFSET_00000256,PAY_000425,PAY_007862
SET_000257,2025-09-29T00:25:58,PayFlow,INR,34,41889.57,0.00,41889.57,BANK_002,PFSET_00000257,PAY_003259,PAY_000925
SET_000258,2025-09-27T22:29:25,PayFlow,INR,35,33059.12,0.00,33059.12,BANK_002,PFSET_00000258,PAY_009186,PAY_006195
SET_000259,2025-09-29T01:25:58,PayFlow,INR,35,49301.12,306.80,48994.32,BANK_002,PFSET_00000259,PAY_008646,PAY_008203
SET_000260,2025-09-30T23:49:26,PayFlow,INR,30,34862.42,0.00,34862.42,BANK_002,PFSET_00000260,PAY_007805,PAY_002748
SET_000261,2025-09-28T05:11:38,PayFlow,INR,39,42586.64,0.00,42586.64,BANK_002,PFSET_00000261,PAY_000372,PAY_000387
SET_000262,2025-09-29T16:02:28,PayFlow,INR,32,44785.31,0.00,44785.31,BANK_002,PFSET_00000262,PAY_009384,PAY_002987
SET_000263,2025-10-01T21:17:06,PayFlow,INR,31,45527.81,0.00,45527.81,BANK_002,PFSET_00000263,PAY_006528,PAY_002737
SET_000264,2025-09-30T17:44:12,PayFlow,INR,32,37681.10,0.00,37681.10,BANK_002,PFSET_00000264,PAY_000790,PAY_001845
SET_000265,2025-09-28T17:35:30,PayFlow,INR,35,37687.19,0.00,37687.19,BANK_002,PFSET_00000265,PAY_007669,PAY_008326
SET_000266,2025-09-30T02:32:42,PayFlow,INR,32,37760.10,0.00,37760.10,BANK_002,PFSET_00000266,PAY_009655,PAY_007644
SET_000267,2025-10-01T00:14:58,PayFlow,INR,34,37090.16,0.00,37090.16,BANK_002,PFSET_00000267,PAY_009725,PAY_007734
SET_000268,2025-09-29T20:36:19,PayFlow,INR,27,33507.38,810.14,32697.24,BANK_002,PFSET_00000268,PAY_000550,PAY_006839
SET_000269,2025-10-02T00:57:44,PayFlow,INR,34,38510.39,0.00,38510.39,BANK_002,PFSET_00000269,PAY_008056,PAY_004153
SET_000270,2025-09-28T22:24:39,PayFlow,INR,27,31753.41,0.00,31753.41,BANK_002,PFSET_00000270,PAY_007884,PAY_009419
SET_000271,2025-09-30T07:17:26,PayFlow,INR,38,62682.59,0.00,62682.59,BANK_002,PFSET_00000271,PAY_005318,PAY_009446
SET_000272,2025-09-29T18:43:04,PayFlow,INR,31,27075.07,0.00,27075.07,BANK_002,PFSET_00000272,PAY_004263,PAY_007893
SET_000273,2025-09-29T21:03:38,PayFlow,INR,31,42482.02,0.00,42482.02,BANK_002,PFSET_00000273,PAY_003161,PAY_000964
SET_000274,2025-10-01T00:23:55,PayFlow,INR,32,37825.08,0.00,37825.08,BANK_002,PFSET_00000274,PAY_002872,PAY_008538
SET_000275,2025-10-01T19:30:10,PayFlow,INR,35,46411.67,3628.50,42783.17,BANK_002,PFSET_00000275,PAY_000599,PAY_005930
SET_000276,2025-10-02T23:59:15,PayFlow,INR,31,28438.18,0.00,28438.18,BANK_002,PFSET_00000276,PAY_009016,PAY_004222
SET_000277,2025-10-02T00:09:52,PayFlow,INR,31,43694.62,0.00,43694.62,BANK_002,PFSET_00000277,PAY_000160,PAY_009064
SET_000278,2025-10-01T20:46:48,PayFlow,INR,25,32142.77,0.00,32142.77,BANK_002,PFSET_00000278,PAY_009243,PAY_009787
SET_000279,2025-10-02T05:20:31,PayFlow,INR,28,31897.72,0.00,31897.72,BANK_002,PFSET_00000279,PAY_001958,PAY_000020
SET_000280,2025-10-03T05:33:02,PayFlow,INR,41,49211.02,0.00,49211.02,BANK_002,PFSET_00000280,PAY_007448,PAY_003267
SET_000281,2025-10-03T08:13:10,PayFlow,INR,32,35973.33,0.00,35973.33,BANK_002,PFSET_00000281,PAY_003439,PAY_000806
SET_000282,2025-10-01T18:28:00,PayFlow,INR,44,48381.76,0.00,48381.76,BANK_002,PFSET_00000282,PAY_007988,PAY_008839
SET_000283,2025-10-03T00:33:02,PayFlow,INR,33,41398.56,0.00,41398.56,BANK_002,PFSET_00000283,PAY_006530,PAY_006245
SET_000284,2025-10-02T17:25:14,PayFlow,INR,32,38154.53,0.00,38154.53,BANK_002,PFSET_00000284,PAY_001005,PAY_009909
SET_000285,2025-09-30T19:46:50,PayFlow,INR,28,39642.55,0.00,39642.55,BANK_002,PFSET_00000285,PAY_000165,PAY_003861
SET_000286,2025-10-03T01:32:09,PayFlow,INR,34,36276.28,0.00,36276.28,BANK_002,PFSET_00000286,PAY_008320,PAY_007319
SET_000287,2025-10-02T01:01:45,PayFlow,INR,33,35857.28,221.46,35635.82,BANK_002,PFSET_00000287,PAY_000942,PAY_006331
SET_000288,2025-10-01T05:01:35,PayFlow,INR,30,29593.96,0.00,29593.96,BANK_002,PFSET_00000288,PAY_001998,PAY_003494
SET_000289,2025-10-02T00:15:31,PayFlow,INR,28,35560.87,1098.58,34462.29,BANK_002,PFSET_00000289,PAY_006111,PAY_007553
SET_000290,2025-10-01T07:42:26,PayFlow,INR,35,49684.37,0.00,49684.37,BANK_002,PFSET_00000290,PAY_000908,PAY_007052
SET_000291,2025-10-02T13:58:27,PayFlow,INR,32,34370.64,0.00,34370.64,BANK_002,PFSET_00000291,PAY_003157,PAY_005389
SET_000292,2025-10-03T18:50:22,PayFlow,INR,34,38375.71,0.00,38375.71,BANK_002,PFSET_00000292,PAY_004081,PAY_003342
SET_000293,2025-10-02T19:31:51,PayFlow,INR,31,50320.38,0.00,50320.38,BANK_002,PFSET_00000293,PAY_006097,PAY_008950
SET_000294,2025-10-04T19:37:41,PayFlow,INR,28,34079.76,0.00,34079.76,BANK_002,PFSET_00000294,PAY_008044,PAY_000284
SET_000295,2025-10-03T21:38:43,PayFlow,INR,32,43875.94,594.72,43281.22,BANK_002,PFSET_00000295,PAY_004885,PAY_002486
SET_000296,2025-10-04T20:18:44,PayFlow,INR,34,37892.53,0.00,37892.53,BANK_002,PFSET_00000296,PAY_008989,PAY_003512
SET_000297,2025-10-05T04:25:54,PayFlow,INR,31,31656.98,0.00,31656.98,BANK_002,PFSET_00000297,PAY_003536,PAY_005759
SET_000298,2025-10-03T03:58:58,PayFlow,INR,32,37964.65,0.00,37964.65,BANK_002,PFSET_00000298,PAY_000105,PAY_001727
SET_000299,2025-10-02T00:55:32,PayFlow,INR,34,54544.45,0.00,54544.45,BANK_002,PFSET_00000299,PAY_004120,PAY_004873
SET_000300,2025-10-05T01:14:28,PayFlow,INR,39,37890.31,0.00,37890.31,BANK_002,PFSET_00000300,PAY_002394,PAY_006248
SET_000301,2025-10-05T10:55:12,PayFlow,INR,40,46984.46,0.00,46984.46,BANK_002,PFSET_00000301,PAY_009916,PAY_016858
SET_000302,2025-10-02T20:20:41,PayFlow,INR,34,40951.56,0.00,40951.56,BANK_002,PFSET_00000302,PAY_021670,PAY_010857
SET_000303,2025-10-03T18:05:46,PayFlow,INR,26,49698.67,0.00,49698.67,BANK_002,PFSET_00000303,PAY_023138,PAY_024662
SET_000304,2025-10-02T20:11:19,PayFlow,INR,32,30567.24,0.00,30567.24,BANK_002,PFSET_00000304,PAY_021119,PAY_014663
SET_000305,2025-10-05T21:21:02,PayFlow,INR,46,68888.35,0.00,68888.35,BANK_002,PFSET_00000305,PAY_018774,PAY_016196
SET_000306,2025-10-05T21:41:08,PayFlow,INR,36,39374.27,383.50,38990.77,BANK_002,PFSET_00000306,PAY_018989,PAY_017135
SET_000307,2025-10-04T00:00:07,PayFlow,INR,31,41407.25,0.00,41407.25,BANK_002,PFSET_00000307,PAY_013640,PAY_019482
SET_000308,2025-10-05T21:08:39,PayFlow,INR,32,40979.37,799.76,40179.61,BANK_002,PFSET_00000308,PAY_010719,PAY_018049
SET_000309,2025-10-03T00:11:19,PayFlow,INR,32,40569.37,0.00,40569.37,BANK_002,PFSET_00000309,PAY_015452,PAY_015633
SET_000310,2025-10-04T20:23:59,PayFlow,INR,39,52482.53,0.00,52482.53,BANK_002,PFSET_00000310,PAY_015017,PAY_022908
SET_000311,2025-10-04T01:56:57,PayFlow,INR,33,39162.96,0.00,39162.96,BANK_002,PFSET_00000311,PAY_024907,PAY_012205
SET_000312,2025-10-03T23:05:13,PayFlow,INR,26,26747.55,0.00,26747.55,BANK_002,PFSET_00000312,PAY_017115,PAY_018468
SET_000313,2025-10-03T00:44:02,PayFlow,INR,33,41455.26,0.00,41455.26,BANK_002,PFSET_00000313,PAY_010949,PAY_017951
SET_000314,2025-10-03T06:18:14,PayFlow,INR,32,38815.70,0.00,38815.70,BANK_002,PFSET_00000314,PAY_014501,PAY_016950
SET_000315,2025-10-03T00:37:02,PayFlow,INR,34,46243.88,0.00,46243.88,BANK_002,PFSET_00000315,PAY_024861,PAY_014759
SET_000316,2025-10-04T04:14:27,PayFlow,INR,31,48565.43,374.41,48191.02,BANK_002,PFSET_00000316,PAY_018033,PAY_014335
SET_000317,2025-10-04T12:42:38,PayFlow,INR,33,29031.36,0.00,29031.36,BANK_002,PFSET_00000317,PAY_016050,PAY_025012
SET_000318,2025-10-05T20:44:25,PayFlow,INR,34,53196.47,0.00,53196.47,BANK_002,PFSET_00000318,PAY_015210,PAY_020701
SET_000319,2025-10-03T17:27:32,PayFlow,INR,39,48233.28,0.00,48233.28,BANK_002,PFSET_00000319,PAY_018588,PAY_023495
SET_000320,2025-10-05T23:34:38,PayFlow,INR,26,34911.31,0.00,34911.31,BANK_002,PFSET_00000320,PAY_010855,PAY_015265
SET_000321,2025-10-06T19:15:38,PayFlow,INR,29,35783.12,0.00,35783.12,BANK_002,PFSET_00000321,PAY_013828,PAY_016256
SET_000322,2025-10-05T23:41:50,PayFlow,INR,34,42993.29,0.00,42993.29,BANK_002,PFSET_00000322,PAY_012446,PAY_018780
SET_000323,2025-10-05T18:26:08,PayFlow,INR,37,46466.79,0.00,46466.79,BANK_002,PFSET_00000323,PAY_020881,PAY_022207
SET_000324,2025-10-05T02:53:06,PayFlow,INR,34,49401.82,579.38,48822.44,BANK_002,PFSET_00000324,PAY_011639,PAY_020457
SET_000325,2025-10-04T19:22:31,PayFlow,INR,30,36935.03,0.00,36935.03,BANK_002,PFSET_00000325,PAY_017875,PAY_014638
SET_000326,2025-10-05T23:15:25,PayFlow,INR,34,46668.99,0.00,46668.99,BANK_002,PFSET_00000326,PAY_013258,PAY_023970
SET_000327,2025-10-05T22:07:15,PayFlow,INR,28,29042.40,0.00,29042.40,BANK_002,PFSET_00000327,PAY_015385,PAY_024241
SET_000328,2025-10-07T01:04:54,PayFlow,INR,32,38726.83,0.00,38726.83,BANK_002,PFSET_00000328,PAY_023626,PAY_019810
SET_000329,2025-10-05T23:03:13,PayFlow,INR,32,41242.91,0.00,41242.91,BANK_002,PFSET_00000329,PAY_012999,PAY_024915
SET_000330,2025-10-04T01:19:22,PayFlow,INR,36,46008.69,0.00,46008.69,BANK_002,PFSET_00000330,PAY_013127,PAY_017730
SET_000331,2025-10-06T06:05:48,PayFlow,INR,33,45236.58,0.00,45236.58,BANK_002,PFSET_00000331,PAY_023787,PAY_015004
SET_000332,2025-10-06T02:46:01,PayFlow,INR,32,30090.60,0.00,30090.60,BANK_002,PFSET_00000332,PAY_010142,PAY_013000
SET_000333,2025-10-05T01:38:56,PayFlow,INR,29,43856.80,0.00,43856.80,BANK_002,PFSET_00000333,PAY_017406,PAY_011726
SET_000334,2025-10-06T17:33:41,PayFlow,INR,33,32216.62,0.00,32216.62,BANK_002,PFSET_00000334,PAY_013572,PAY_019862
SET_000335,2025-10-08T00:01:56,PayFlow,INR,39,51674.88,0.00,51674.88,BANK_002,PFSET_00000335,PAY_015312,PAY_014208
SET_000336,2025-10-05T22:59:04,PayFlow,INR,37,31833.82,0.00,31833.82,BANK_002,PFSET_00000336,PAY_012478,PAY_024271
SET_000337,2025-10-05T23:02:37,PayFlow,INR,30,30184.25,558.14,29626.11,BANK_002,PFSET_00000337,PAY_018045,PAY_017130
SET_000338,2025-10-06T23:19:54,PayFlow,INR,35,30973.30,0.00,30973.30,BANK_002,PFSET_00000338,PAY_020987,PAY_023752
SET_000339,2025-10-06T03:21:11,PayFlow,INR,41,48263.91,0.00,48263.91,BANK_002,PFSET_00000339,PAY_023128,PAY_021629
SET_000340,2025-10-06T21:01:19,PayFlow,INR,29,36121.27,0.00,36121.27,BANK_002,PFSET_00000340,PAY_022185,PAY_017150
SET_000341,2025-10-07T00:46:27,PayFlow,INR,29,41919.00,0.00,41919.00,BANK_002,PFSET_00000341,PAY_020834,PAY_022193
SET_000342,2025-10-07T03:39:28,PayFlow,INR,36,56542.53,0.00,56542.53,BANK_002,PFSET_00000342,PAY_023480,PAY_012884
SET_000343,2025-10-08T03:45:35,PayFlow,INR,34,48091.53,0.00,48091.53,BANK_002,PFSET_00000343,PAY_020624,PAY_024743
SET_000344,2025-10-04T23:33:02,PayFlow,INR,26,29583.45,0.00,29583.45,BANK_002,PFSET_00000344,PAY_021038,PAY_012005
SET_000345,2025-10-07T01:25:32,PayFlow,INR,37,39170.65,0.00,39170.65,BANK_002,PFSET_00000345,PAY_017488,PAY_016307
SET_000346,2025-10-05T00:00:53,PayFlow,INR,26,24906.25,0.00,24906.25,BANK_002,PFSET_00000346,PAY_020516,PAY_011464
SET_000347,2025-10-07T02:04:12,PayFlow,INR,31,37937.49,1227.20,36710.29,BANK_002,PFSET_00000347,PAY_014232,PAY_024906
SET_000348,2025-10-05T14:15:45,PayFlow,INR,44,55501.14,0.00,55501.14,BANK_002,PFSET_00000348,PAY_012118,PAY_018931
SET_000349,2025-10-07T21:54:10,PayFlow,INR,32,36905.76,993.86,35911.90,BANK_002,PFSET_00000349,PAY_010257,PAY_020959
SET_000350,2025-10-05T19:16:04,PayFlow,INR,25,27583.15,0.00,27583.15,BANK_002,PFSET_00000350,PAY_020751,PAY_024384
SET_000351,2025-10-08T18:13:12,PayFlow,INR,26,35854.05,1107.31,34746.74,BANK_002,PFSET_00000351,PAY_017840,PAY_024200
SET_000352,2025-10-09T01:29:37,PayFlow,INR,35,41158.89,0.00,41158.89,BANK_002,PFSET_00000352,PAY_018720,PAY_019777
SET_000353,2025-10-09T01:55:19,PayFlow,INR,27,23948.50,0.00,23948.50,BANK_002,PFSET_00000353,PAY_015071,PAY_018486
SET_000354,2025-10-07T19:51:45,PayFlow,INR,30,25079.59,0.00,25079.59,BANK_002,PFSET_00000354,PAY_023543,PAY_018749
SET_000355,2025-10-07T19:07:37,PayFlow,INR,30,33898.48,0.00,33898.48,BANK_002,PFSET_00000355,PAY_016467,PAY_014659
SET_000356,2025-10-09T04:12:31,PayFlow,INR,33,35520.07,383.50,35136.57,BANK_002,PFSET_00000356,PAY_016983,PAY_011487
SET_000357,2025-10-07T05:14:50,PayFlow,INR,39,45261.96,0.00,45261.96,BANK_002,PFSET_00000357,PAY_021281,PAY_022470
SET_000358,2025-10-08T21:12:41,PayFlow,INR,25,25865.27,704.96,25160.31,BANK_002,PFSET_00000358,PAY_010974,PAY_021828
SET_000359,2025-10-08T05:36:00,PayFlow,INR,36,49085.43,951.81,48133.62,BANK_002,PFSET_00000359,PAY_010808,PAY_014670
SET_000360,2025-10-07T06:11:28,PayFlow,INR,25,25692.92,0.00,25692.92,BANK_002,PFSET_00000360,PAY_016234,PAY_021567
SET_000361,2025-10-09T03:39:48,PayFlow,INR,31,37706.64,0.00,37706.64,BANK_002,PFSET_00000361,PAY_016439,PAY_010070
SET_000362,2025-10-08T01:26:22,PayFlow,INR,40,48124.19,0.00,48124.19,BANK_002,PFSET_00000362,PAY_020217,PAY_015040
SET_000363,2025-10-07T10:40:07,PayFlow,INR,39,43285.17,0.00,43285.17,BANK_002,PFSET_00000363,PAY_013619,PAY_017337
SET_000364,2025-10-09T16:14:31,PayFlow,INR,33,31543.82,0.00,31543.82,BANK_002,PFSET_00000364,PAY_019711,PAY_021611
SET_000365,2025-10-06T23:05:01,PayFlow,INR,31,32755.29,0.00,32755.29,BANK_002,PFSET_00000365,PAY_013632,PAY_021031
SET_000366,2025-10-09T18:46:39,PayFlow,INR,38,47086.89,4669.40,42417.49,BANK_002,PFSET_00000366,PAY_015512,PAY_023341
SET_000367,2025-10-08T22:53:42,PayFlow,INR,35,33644.69,0.00,33644.69,BANK_002,PFSET_00000367,PAY_019090,PAY_014947
SET_000368,2025-10-07T23:28:12,PayFlow,INR,36,48982.75,577.02,48405.73,BANK_002,PFSET_00000368,PAY_012301,PAY_021941
SET_000369,2025-10-07T22:44:21,PayFlow,INR,33,36344.93,0.00,36344.93,BANK_002,PFSET_00000369,PAY_023901,PAY_015076
SET_000370,2025-10-09T01:20:58,PayFlow,INR,32,27863.71,0.00,27863.71,BANK_002,PFSET_00000370,PAY_017673,PAY_021060
SET_000371,2025-10-08T03:08:06,PayFlow,INR,36,43846.76,0.00,43846.76,BANK_002,PFSET_00000371,PAY_013053,PAY_014818
SET_000372,2025-10-06T22:11:58,PayFlow,INR,29,39225.74,0.00,39225.74,BANK_002,PFSET_00000372,PAY_021438,PAY_023974
SET_000373,2025-10-06T23:09:38,PayFlow,INR,32,31657.82,0.00,31657.82,BANK_002,PFSET_00000373,PAY_013212,PAY_019325
SET_000374,2025-10-08T03:32:40,PayFlow,INR,34,35454.50,0.00,35454.50,BANK_002,PFSET_00000374,PAY_013707,PAY_013918
SET_000375,2025-10-06T23:41:51,PayFlow,INR,27,28087.87,0.00,28087.87,BANK_002,PFSET_00000375,PAY_023021,PAY_021238
SET_000376,2025-10-10T02:30:21,PayFlow,INR,30,32450.73,0.00,32450.73,BANK_002,PFSET_00000376,PAY_015438,PAY_019707
SET_000377,2025-10-09T14:49:42,PayFlow,INR,33,39594.65,178.10,39416.55,BANK_002,PFSET_00000377,PAY_020992,PAY_014980
SET_000378,2025-10-08T15:15:04,PayFlow,INR,34,46184.55,0.00,46184.55,BANK_002,PFSET_00000378,PAY_011097,PAY_010254
SET_000379,2025-10-08T16:38:12,PayFlow,INR,32,46275.56,433.18,45842.38,BANK_002,PFSET_00000379,PAY_014432,PAY_014535
