vendor_payment_id,vendor_invoice_id,vendor_id,payment_date,payment_account_id,amount,currency,payment_method,status,bank_reference
VPAY_000179,VINV_000179,VEND_000052,2025-10-04T19:41:00,BANK_003,205211.44,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000179
VPAY_000180,VINV_000180,VEND_000020,2025-11-04T22:14:00,BANK_003,99250.98,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000180
VPAY_000181,VINV_000181,VEND_000032,2025-10-19T20:04:00,BANK_003,76051.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000181
VPAY_000182,VINV_000182,VEND_000078,2025-11-05T22:43:00,BANK_003,237499.78,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000182
VPAY_000183,VINV_000183,VEND_000058,2025-10-12T02:12:00,BANK_003,190046.08,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000183
VPAY_000184,VINV_000184,VEND_000040,2025-11-06T01:19:00,BANK_003,228993.16,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000184
VPAY_000185,VINV_000185,VEND_000027,2025-10-24T02:17:00,BANK_003,246590.50,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000185
VPAY_000186,VINV_000186,VEND_000021,2025-10-22T19:57:00,BANK_003,127297.22,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000186
VPAY_000187,VINV_000187,VEND_000021,2025-10-30T21:17:00,BANK_003,53927.18,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000187
VPAY_000188,VINV_000188,VEND_000038,2025-10-10T19:33:00,BANK_003,63196.08,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000188
VPAY_000189,VINV_000189,VEND_000090,2025-10-03T21:58:00,BANK_003,193544.78,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000189
VPAY_000190,VINV_000190,VEND_000034,2025-10-19T23:11:00,BANK_003,246448.90,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000190
VPAY_000191,VINV_000191,VEND_000055,2025-10-20T00:24:00,BANK_003,88602.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000191
VPAY_000192,VINV_000192,VEND_000035,2025-10-04T20:52:00,BANK_003,97097.48,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000192
VPAY_000193,VINV_000193,VEND_000040,2025-11-09T23:58:00,BANK_003,237164.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000193
VPAY_000194,VINV_000194,VEND_000057,2025-10-17T00:20:00,BANK_003,91565.64,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000194
VPAY_000195,VINV_000195,VEND_000090,2025-10-11T01:57:00,BANK_003,177607.70,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000195
VPAY_000196,VINV_000196,VEND_000057,2025-10-22T20:39:00,BANK_003,77982.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000196
VPAY_000197,VINV_000197,VEND_000042,2025-10-10T22:07:00,BANK_003,239845.62,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000197
VPAY_000198,VINV_000198,VEND_000030,2025-10-20T23:55:00,BANK_003,231025.12,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000198
VPAY_000199,VINV_000199,VEND_000074,2025-10-07T21:20:00,BANK_003,65544.28,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000199
VPAY_000200,VINV_000200,VEND_000036,2025-10-22T01:01:00,BANK_003,109239.68,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000200
VPAY_000201,VINV_000201,VEND_000012,2025-10-14T00:30:00,BANK_003,198487.80,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000201
VPAY_000202,VINV_000202,VEND_000042,2025-10-08T00:21:00,BANK_003,85455.60,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000202
VPAY_000203,VINV_000203,VEND_000089,2025-10-12T02:48:00,BANK_003,206363.12,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000203
VPAY_000204,VINV_000204,VEND_000071,2025-10-17T00:45:00,BANK_003,64450.42,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000204
VPAY_000205,VINV_000205,VEND_000033,2025-10-06T03:34:00,BANK_003,153097.92,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000205
VPAY_000206,VINV_000206,VEND_000066,2025-10-22T00:34:00,BANK_003,53455.18,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000206
VPAY_000207,VINV_000207,VEND_000053,2025-10-09T03:02:00,BANK_003,59209.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000207
VPAY_000208,VINV_000208,VEND_000080,2025-11-06T23:48:00,BANK_003,207297.68,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000208
VPAY_000209,VINV_000209,VEND_000027,2025-11-03T20:25:00,BANK_003,135708.26,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000209
VPAY_000210,VINV_000210,VEND_000057,2025-10-05T22:49:00,BANK_003,203035.52,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000210
VPAY_000211,VINV_000211,VEND_000021,2025-11-04T01:21:00,BANK_003,149223.98,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000211
VPAY_000212,VINV_000212,VEND_000012,2025-10-02T22:00:00,BANK_003,122605.54,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000212
VPAY_000213,VINV_000213,VEND_000083,2025-10-18T00:20:00,BANK_003,100727.16,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000213
VPAY_000214,VINV_000214,VEND_000066,2025-10-16T00:28:00,BANK_003,137677.68,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000214
VPAY_000215,VINV_000215,VEND_000061,2025-10-14T20:50:00,BANK_003,128492.56,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000215
VPAY_000216,VINV_000216,VEND_000050,2025-10-22T03:07:00,BANK_003,112061.06,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000216
VPAY_000217,VINV_000217,VEND_000009,2025-10-31T03:02:00,BANK_003,138550.88,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000217
VPAY_000218,VINV_000218,VEND_000001,2025-10-26T03:09:00,BANK_003,140589.92,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000218
VPAY_000219,VINV_000219,VEND_000020,2025-10-31T22:55:00,BANK_003,191229.62,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000219
VPAY_000220,VINV_000220,VEND_000043,2025-11-04T00:06:00,BANK_003,223823.58,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000220
VPAY_000221,VINV_000221,VEND_000042,2025-10-25T02:50:00,BANK_003,111455.72,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000221
VPAY_000222,VINV_000222,VEND_000030,2025-10-04T02:07:00,BANK_003,180164.76,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000222
VPAY_000223,VINV_000223,VEND_000049,2025-10-24T01:34:00,BANK_003,172525.44,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000223
VPAY_000224,VINV_000224,VEND_000064,2025-10-06T23:48:00,BANK_003,64550.72,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000224
VPAY_000225,VINV_000225,VEND_000013,2025-10-20T22:53:00,BANK_003,189299.14,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000225
VPAY_000226,VINV_000226,VEND_000002,2025-10-25T22:07:00,BANK_003,97691.02,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000226
VPAY_000227,VINV_000227,VEND_000010,2025-10-11T02:38:00,BANK_003,198327.32,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000227
VPAY_000228,VINV_000228,VEND_000084,2025-10-28T00:00:00,BANK_003,77943.72,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000228
VPAY_000229,VINV_000229,VEND_000041,2025-10-25T00:10:00,BANK_003,246986.98,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000229
VPAY_000230,VINV_000230,VEND_000070,2025-11-05T23:04:00,BANK_003,64203.80,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000230
VPAY_000231,VINV_000231,VEND_000081,2025-10-24T22:04:00,BANK_003,141994.12,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000231
VPAY_000232,VINV_000232,VEND_000056,2025-11-06T00:29:00,BANK_003,83551.08,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000232
VPAY_000233,VINV_000233,VEND_000057,2025-10-28T02:25:00,BANK_003,104560.98,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000233
VPAY_000234,VINV_000234,VEND_000006,2025-10-03T23:48:00,BANK_003,153437.76,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000234
VPAY_000235,VINV_000235,VEND_000048,2025-10-07T00:26:00,BANK_003,186323.18,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000235
VPAY_000236,VINV_000236,VEND_000073,2025-10-25T02:18:00,BANK_003,108796.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000236
VPAY_000237,VINV_000237,VEND_000079,2025-10-22T02:14:00,BANK_003,171431.58,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000237
VPAY_000238,VINV_000238,VEND_000064,2025-10-05T21:23:00,BANK_003,233487.78,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000238
VPAY_000239,VINV_000239,VEND_000082,2025-10-31T23:21:00,BANK_003,131662.04,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000239
VPAY_000240,VINV_000240,VEND_000060,2025-10-25T02:12:00,BANK_003,142072.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000240
VPAY_000241,VINV_000241,VEND_000010,2025-10-13T23:26:00,BANK_003,189739.28,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000241
VPAY_000242,VINV_000242,VEND_000082,2025-11-09T03:14:00,BANK_003,184351.40,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000242
VPAY_000243,VINV_000243,VEND_000039,2025-10-30T02:13:00,BANK_003,114723.14,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000243
VPAY_000244,VINV_000244,VEND_000014,2025-10-29T20:15:00,BANK_003,126474.76,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000244
VPAY_000245,VINV_000245,VEND_000074,2025-10-25T22:58:00,BANK_003,144621.98,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000245
VPAY_000246,VINV_000246,VEND_000085,2025-10-25T20:10:00,BANK_003,175534.44,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000246
VPAY_000247,VINV_000247,VEND_000078,2025-10-26T20:59:00,BANK_003,206752.52,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000247
VPAY_000248,VINV_000248,VEND_000078,2025-10-21T02:58:00,BANK_003,162082.44,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000248
VPAY_000249,VINV_000249,VEND_000080,2025-11-05T00:32:00,BANK_003,130626.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000249
VPAY_000250,VINV_000250,VEND_000081,2025-11-06T21:24:00,BANK_003,83154.60,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000250
VPAY_000251,VINV_000251,VEND_000040,2025-10-19T00:27:00,BANK_003,189459.62,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000251
VPAY_000252,VINV_000252,VEND_000017,2025-10-26T22:47:00,BANK_003,68627.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000252
VPAY_000253,VINV_000253,VEND_000023,2025-10-19T22:48:00,BANK_003,115211.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000253
VPAY_000254,VINV_000254,VEND_000068,2025-10-10T21:57:00,BANK_003,208319.56,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000254
VPAY_000255,VINV_000255,VEND_000033,2025-10-09T00:15:00,BANK_003,202149.34,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000255
VPAY_000256,VINV_000256,VEND_000015,2025-10-17T01:26:00,BANK_003,197968.60,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000256
VPAY_000257,VINV_000257,VEND_000087,2025-10-20T02:51:00,BANK_003,176031.22,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000257
VPAY_000258,VINV_000258,VEND_000051,2025-10-25T02:21:00,BANK_003,57404.64,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000258
VPAY_000259,VINV_000259,VEND_000059,2025-10-23T23:48:00,BANK_003,167113.96,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000259
VPAY_000260,VINV_000260,VEND_000075,2025-11-01T20:11:00,BANK_003,170961.94,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000260
VPAY_000261,VINV_000261,VEND_000087,2025-10-17T23:37:00,BANK_003,125428.10,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000261
VPAY_000262,VINV_000262,VEND_000079,2025-10-21T02:37:00,BANK_003,121575.40,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000262
VPAY_000263,VINV_000263,VEND_000090,2025-10-22T23:37:00,BANK_003,146576.06,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000263
VPAY_000264,VINV_000264,VEND_000018,2025-10-21T02:24:00,BANK_003,67126.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000264
VPAY_000265,VINV_000265,VEND_000015,2025-10-25T02:17:00,BANK_003,83164.04,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000265
VPAY_000266,VINV_000266,VEND_000050,2025-10-13T21:36:00,BANK_003,193424.42,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000266
VPAY_000267,VINV_000267,VEND_000076,2025-10-12T02:59:00,BANK_003,100898.26,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000267
VPAY_000268,VINV_000268,VEND_000063,2025-10-16T02:09:00,BANK_003,243539.02,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000268
VPAY_000269,VINV_000269,VEND_000089,2025-10-08T19:57:00,BANK_003,167715.76,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000269
VPAY_000270,VINV_000270,VEND_000031,2025-10-03T00:50:00,BANK_003,165288.50,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000270
VPAY_000271,VINV_000271,VEND_000070,2025-10-30T19:45:00,BANK_003,252563.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000271
VPAY_000272,VINV_000272,VEND_000036,2025-10-06T03:20:00,BANK_003,111813.26,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000272
VPAY_000273,VINV_000273,VEND_000012,2025-10-04T01:20:00,BANK_003,258113.20,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000273
VPAY_000274,VINV_000274,VEND_000007,2025-10-25T02:56:00,BANK_003,132427.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000274
VPAY_000275,VINV_000275,VEND_000009,2025-10-20T22:36:00,BANK_003,224532.76,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000275
VPAY_000276,VINV_000276,VEND_000030,2025-10-07T02:57:00,BANK_003,154732.22,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000276
VPAY_000277,VINV_000277,VEND_000036,2025-10-01T23:19:00,BANK_003,97856.22,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000277
VPAY_000278,VINV_000278,VEND_000023,2025-11-02T20:30:00,BANK_003,87102.88,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000278
VPAY_000279,VINV_000279,VEND_000017,2025-10-28T23:43:00,BANK_003,48895.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000279
VPAY_000280,VINV_000280,VEND_000076,2025-10-04T20:52:00,BANK_003,153251.32,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000280
VPAY_000281,VINV_000281,VEND_000007,2025-11-10T03:25:00,BANK_003,78228.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000281
VPAY_000282,VINV_000282,VEND_000009,2025-11-01T00:15:00,BANK_003,200417.10,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000282
VPAY_000283,VINV_000283,VEND_000066,2025-10-06T02:43:00,BANK_003,236737.50,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000283
VPAY_000284,VINV_000284,VEND_000079,2025-10-25T22:14:00,BANK_003,66513.06,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000284
VPAY_000285,VINV_000285,VEND_000059,2025-09-27T21:58:00,BANK_003,252103.46,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000285
VPAY_000286,VINV_000286,VEND_000052,2025-10-20T01:05:00,BANK_003,184959.10,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000286
VPAY_000287,VINV_000287,VEND_000057,2025-10-05T00:12:00,BANK_003,75832.70,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000287
VPAY_000288,VINV_000288,VEND_000009,2025-10-23T03:34:00,BANK_003,92134.40,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000288
VPAY_000289,VINV_000289,VEND_000049,2025-10-14T02:40:00,BANK_003,237890.36,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000289
VPAY_000290,VINV_000290,VEND_000065,2025-10-16T01:35:00,BANK_003,240376.62,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000290
VPAY_000291,VINV_000291,VEND_000084,2025-11-04T23:22:00,BANK_003,254446.94,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000291
VPAY_000292,VINV_000292,VEND_000056,2025-10-25T01:28:00,BANK_003,192778.96,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000292
VPAY_000293,VINV_000293,VEND_000059,2025-10-16T03:31:00,BANK_003,176438.32,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000293
VPAY_000294,VINV_000294,VEND_000041,2025-10-15T02:24:00,BANK_003,185110.14,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000294
VPAY_000295,VINV_000295,VEND_000048,2025-10-23T22:30:00,BANK_003,100315.34,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000295
VPAY_000296,VINV_000296,VEND_000009,2025-10-21T01:00:00,BANK_003,81318.52,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000296
VPAY_000297,VINV_000297,VEND_000013,2025-10-17T21:08:00,BANK_003,168370.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000297
VPAY_000298,VINV_000298,VEND_000076,2025-10-20T21:47:00,BANK_003,226814.88,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000298
VPAY_000299,VINV_000299,VEND_000053,2025-10-23T21:52:00,BANK_003,137693.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000299
VPAY_000300,VINV_000300,VEND_000007,2025-11-05T23:40:00,BANK_003,120400.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000300
VPAY_000301,VINV_000301,VEND_000014,2025-11-03T01:54:00,BANK_003,231866.46,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000301
VPAY_000302,VINV_000302,VEND_000085,2025-10-22T02:14:00,BANK_003,202255.54,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000302
VPAY_000303,VINV_000303,VEND_000045,2025-10-14T03:02:00,BANK_003,225168.78,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000303
VPAY_000304,VINV_000304,VEND_000074,2025-10-15T21:09:00,BANK_003,123057.48,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000304
VPAY_000305,VINV_000305,VEND_000078,2025-11-08T23:31:00,BANK_003,256586.28,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000305
VPAY_000306,VINV_000306,VEND_000024,2025-10-25T01:54:00,BANK_003,137630.48,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000306
VPAY_000307,VINV_000307,VEND_000044,2025-10-02T20:39:00,BANK_003,161681.24,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000307
VPAY_000308,VINV_000308,VEND_000073,2025-10-26T19:06:00,BANK_003,256435.24,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000308
VPAY_000309,VINV_000309,VEND_000082,2025-10-19T20:05:00,BANK_003,62582.48,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000309
VPAY_000310,VINV_000310,VEND_000049,2025-10-17T01:30:00,BANK_003,182966.08,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000310
VPAY_000311,VINV_000311,VEND_000048,2025-10-26T01:56:00,BANK_003,149497.74,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000311
VPAY_000312,VINV_000312,VEND_000007,2025-10-22T21:58:00,BANK_003,85784.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000312
VPAY_000313,VINV_000313,VEND_000087,2025-10-06T02:07:00,BANK_003,78335.48,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000313
VPAY_000314,VINV_000314,VEND_000063,2025-10-17T03:24:00,BANK_003,240886.38,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000314
VPAY_000315,VINV_000315,VEND_000028,2025-10-05T22:51:00,BANK_003,211583.44,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000315
VPAY_000316,VINV_000316,VEND_000015,2025-11-08T02:59:00,BANK_003,140716.18,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000316
VPAY_000317,VINV_000317,VEND_000068,2025-10-12T02:59:00,BANK_003,259463.12,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000317
VPAY_000318,VINV_000318,VEND_000051,2025-10-18T21:04:00,BANK_003,238488.62,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000318
VPAY_000319,VINV_000319,VEND_000039,2025-10-22T01:25:00,BANK_003,118440.14,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000319
VPAY_000320,VINV_000320,VEND_000038,2025-10-06T01:44:00,BANK_003,154597.70,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000320
VPAY_000321,VINV_000321,VEND_000056,2025-10-21T23:36:00,BANK_003,107447.26,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000321
VPAY_000322,VINV_000322,VEND_000065,2025-10-25T21:06:00,BANK_003,225929.88,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000322
VPAY_000323,VINV_000323,VEND_000010,2025-10-26T00:38:00,BANK_003,175925.02,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000323
VPAY_000324,VINV_000324,VEND_000003,2025-10-04T23:56:00,BANK_003,195314.78,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000324
VPAY_000325,VINV_000325,VEND_000074,2025-10-24T01:42:00,BANK_003,185890.12,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000325
VPAY_000326,VINV_000326,VEND_000038,2025-10-14T02:54:00,BANK_003,88726.56,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000326
VPAY_000327,VINV_000327,VEND_000022,2025-11-02T23:31:00,BANK_003,244303.66,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000327
VPAY_000328,VINV_000328,VEND_000012,2025-10-05T22:55:00,BANK_003,188187.58,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000328
VPAY_000329,VINV_000329,VEND_000076,2025-10-15T21:45:00,BANK_003,176970.50,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000329
VPAY_000330,VINV_000330,VEND_000040,2025-10-24T00:11:00,BANK_003,158121.18,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000330
VPAY_000331,VINV_000331,VEND_000010,2025-10-23T00:53:00,BANK_003,211007.60,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000331
VPAY_000332,VINV_000332,VEND_000045,2025-10-23T01:39:00,BANK_003,161704.84,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000332
VPAY_000333,VINV_000333,VEND_000031,2025-10-06T22:24:00,BANK_003,84899.82,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000333
VPAY_000334,VINV_000334,VEND_000023,2025-10-22T01:21:00,BANK_003,239439.70,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000334
VPAY_000335,VINV_000335,VEND_000023,2025-11-02T00:22:00,BANK_003,247343.34,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000335
VPAY_000336,VINV_000336,VEND_000088,2025-10-19T00:27:00,BANK_003,227714.04,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000336
VPAY_000337,VINV_000337,VEND_000081,2025-10-21T20:57:00,BANK_003,150890.14,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000337
VPAY_000338,VINV_000338,VEND_000061,2025-10-23T23:14:00,BANK_003,189887.96,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000338
VPAY_000339,VINV_000339,VEND_000076,2025-10-14T02:26:00,BANK_003,70475.50,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000339
VPAY_000340,VINV_000340,VEND_000040,2025-11-01T00:07:00,BANK_003,195930.74,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000340
VPAY_000341,VINV_000341,VEND_000048,2025-10-04T19:57:00,BANK_003,141900.90,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000341
VPAY_000342,VINV_000342,VEND_000079,2025-10-19T02:47:00,BANK_003,236866.12,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000342
VPAY_000343,VINV_000343,VEND_000075,2025-11-10T00:34:00,BANK_003,224565.80,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000343
VPAY_000344,VINV_000344,VEND_000058,2025-10-23T00:18:00,BANK_003,229930.08,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000344
VPAY_000345,VINV_000345,VEND_000078,2025-11-03T02:10:00,BANK_003,200225.94,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000345
VPAY_000346,VINV_000346,VEND_000058,2025-10-13T01:43:00,BANK_003,85115.76,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000346
VPAY_000347,VINV_000347,VEND_000065,2025-10-07T20:42:00,BANK_003,252966.04,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000347
VPAY_000348,VINV_000348,VEND_000057,2025-10-19T00:14:00,BANK_003,189025.38,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000348
VPAY_000349,VINV_000349,VEND_000047,2025-10-26T21:26:00,BANK_003,168433.20,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000349
VPAY_000350,VINV_000350,VEND_000044,2025-10-06T02:57:00,BANK_003,238043.76,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000350
VPAY_000351,VINV_000351,VEND_000009,2025-10-15T21:59:00,BANK_003,155082.68,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000351
VPAY_000352,VINV_000352,VEND_000037,2025-11-10T02:31:00,BANK_003,131049.62,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000352
VPAY_000353,VINV_000353,VEND_000043,2025-11-04T22:38:00,BANK_003,78310.70,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000353
VPAY_000354,VINV_000354,VEND_000045,2025-10-22T21:37:00,BANK_003,149063.50,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000354
VPAY_000355,VINV_000355,VEND_000017,2025-11-09T01:22:00,BANK_003,200986.00,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000355
VPAY_000356,VINV_000356,VEND_000072,2025-10-19T23:18:00,BANK_003,169617.92,INR,BANK_TRANSFER,SUCCESS,VENDPAY_00000356
