vendor_invoice_id,vendor_id,vendor_category,invoice_date,due_date,invoice_type,description,subtotal,tax_amount,total_amount,currency,status,purchase_reference,handles_cod
VINV_000150,VEND_000073,GOODS,2025-09-13T10:34:00,2025-10-28T10:34:00,GOODS,Product stock replenishment,55766.00,10037.88,65803.88,INR,APPROVED,PO_00000150,N
VINV_000151,VEND_000085,GOODS,2025-09-04T10:32:00,2025-10-19T10:32:00,GOODS,Packaging and merchandise supplies,142142.00,25585.56,167727.56,INR,APPROVED,PO_00000151,N
VINV_000152,VEND_000002,GOODS,2025-09-17T10:06:00,2025-11-01T10:06:00,GOODS,Product stock replenishment,155115.00,27920.70,183035.70,INR,APPROVED,PO_00000152,N
VINV_000153,VEND_000047,GOODS,2025-09-16T10:45:00,2025-10-31T10:45:00,GOODS,Merchandise procurement,211614.00,38090.52,249704.52,INR,APPROVED,PO_00000153,N
VINV_000154,VEND_000056,GOODS,2025-09-25T10:33:00,2025-11-09T10:33:00,GOODS,Packaging and merchandise supplies,91173.00,16411.14,107584.14,INR,APPROVED,PO_00000154,N
VINV_000155,VEND_000079,GOODS,2025-09-17T10:29:00,2025-10-17T10:29:00,GOODS,Product stock replenishment,186078.00,33494.04,219572.04,INR,APPROVED,PO_00000155,N
VINV_000156,VEND_000076,GOODS,2025-09-12T10:54:00,2025-10-12T10:54:00,GOODS,Merchandise procurement,115358.00,20764.44,136122.44,INR,APPROVED,PO_00000156,N
VINV_000157,VEND_000012,GOODS,2025-09-16T10:15:00,2025-10-16T10:15:00,GOODS,Product stock replenishment,118119.00,21261.42,139380.42,INR,APPROVED,PO_00000157,N
VINV_000158,VEND_000073,GOODS,2025-09-23T10:24:00,2025-11-07T10:24:00,GOODS,Packaging and merchandise supplies,204994.00,36898.92,241892.92,INR,APPROVED,PO_00000158,N
VINV_000159,VEND_000004,GOODS,2025-09-12T10:11:00,2025-10-12T10:11:00,GOODS,Product stock replenishment,174579.00,31424.22,206003.22,INR,APPROVED,PO_00000159,N
VINV_000160,VEND_000028,GOODS,2025-09-10T10:21:00,2025-10-10T10:21:00,GOODS,Packaging and merchandise supplies,138015.00,24842.70,162857.70,INR,APPROVED,PO_00000160,N
VINV_000161,VEND_000077,GOODS,2025-09-19T10:00:00,2025-10-19T10:00:00,GOODS,Merchandise procurement,117422.00,21135.96,138557.96,INR,APPROVED,PO_00000161,N
VINV_000162,VEND_000011,GOODS,2025-09-25T10:26:00,2025-11-09T10:26:00,GOODS,Product stock replenishment,108270.00,19488.60,127758.60,INR,APPROVED,PO_00000162,N
VINV_000163,VEND_000072,GOODS,2025-09-24T10:30:00,2025-10-24T10:30:00,GOODS,Product stock replenishment,107999.00,19439.82,127438.82,INR,APPROVED,PO_00000163,N
VINV_000164,VEND_000058,GOODS,2025-09-04T10:18:00,2025-10-04T10:18:00,GOODS,Merchandise procurement,49520.00,8913.60,58433.60,INR,APPROVED,PO_00000164,N
VINV_000165,VEND_000052,GOODS,2025-09-11T10:42:00,2025-10-11T10:42:00,GOODS,Packaging and merchandise supplies,108780.00,19580.40,128360.40,INR,APPROVED,PO_00000165,N
VINV_000166,VEND_000061,GOODS,2025-09-18T10:22:00,2025-10-18T10:22:00,GOODS,Product stock replenishment,190089.00,34216.02,224305.02,INR,APPROVED,PO_00000166,N
VINV_000167,VEND_000071,GOODS,2025-09-13T10:44:00,2025-10-13T10:44:00,GOODS,Product stock replenishment,131714.00,23708.52,155422.52,INR,APPROVED,PO_00000167,N
VINV_000168,VEND_000035,GOODS,2025-09-10T10:14:00,2025-10-10T10:14:00,GOODS,Inventory replenishment,125379.00,22568.22,147947.22,INR,APPROVED,PO_00000168,N
VINV_000169,VEND_000025,GOODS,2025-09-05T10:47:00,2025-10-05T10:47:00,GOODS,Merchandise procurement,127719.00,22989.42,150708.42,INR,APPROVED,PO_00000169,N
VINV_000170,VEND_000025,GOODS,2025-09-25T10:30:00,2025-10-25T10:30:00,GOODS,Packaging and merchandise supplies,101723.00,18310.14,120033.14,INR,APPROVED,PO_00000170,N
VINV_000171,VEND_000076,GOODS,2025-09-21T10:18:00,2025-10-21T10:18:00,GOODS,Inventory replenishment,182530.00,32855.40,215385.40,INR,APPROVED,PO_00000171,N
VINV_000172,VEND_000025,GOODS,2025-09-09T10:23:00,2025-10-09T10:23:00,GOODS,Merchandise procurement,122659.00,22078.62,144737.62,INR,APPROVED,PO_00000172,N
VINV_000173,VEND_000039,GOODS,2025-09-24T10:34:00,2025-11-08T10:34:00,GOODS,Merchandise procurement,48708.00,8767.44,57475.44,INR,APPROVED,PO_00000173,N
VINV_000174,VEND_000036,GOODS,2025-09-03T10:35:00,2025-10-03T10:35:00,GOODS,Packaging and merchandise supplies,56931.00,10247.58,67178.58,INR,APPROVED,PO_00000174,N
VINV_000175,VEND_000090,GOODS,2025-09-22T10:55:00,2025-10-22T10:55:00,GOODS,Product stock replenishment,78103.00,14058.54,92161.54,INR,APPROVED,PO_00000175,N
VINV_000176,VEND_000014,GOODS,2025-09-20T10:18:00,2025-11-04T10:18:00,GOODS,Product stock replenishment,48215.00,8678.70,56893.70,INR,APPROVED,PO_00000176,N
VINV_000177,VEND_000062,GOODS,2025-09-12T10:11:00,2025-10-12T10:11:00,GOODS,Inventory replenishment,160466.00,0.00,160466.00,INR,APPROVED,PO_00000177,N
VINV_000178,VEND_000033,GOODS,2025-09-05T10:52:00,2025-10-05T10:52:00,GOODS,Inventory replenishment,170233.00,30641.94,200874.94,INR,APPROVED,PO_00000178,N
VINV_000179,VEND_000052,GOODS,2025-09-04T10:36:00,2025-10-04T10:36:00,GOODS,Inventory replenishment,173908.00,31303.44,205211.44,INR,APPROVED,PO_00000179,N
VINV_000180,VEND_000020,GOODS,2025-09-20T10:19:00,2025-11-04T10:19:00,GOODS,Inventory replenishment,84111.00,15139.98,99250.98,INR,APPROVED,PO_00000180,N
VINV_000181,VEND_000032,GOODS,2025-09-19T10:48:00,2025-10-19T10:48:00,GOODS,Product stock replenishment,76051.00,0.00,76051.00,INR,APPROVED,PO_00000181,N
VINV_000182,VEND_000078,GOODS,2025-09-21T10:14:00,2025-11-05T10:14:00,GOODS,Product stock replenishment,201271.00,36228.78,237499.78,INR,APPROVED,PO_00000182,N
VINV_000183,VEND_000058,GOODS,2025-09-11T10:55:00,2025-10-11T10:55:00,GOODS,Product stock replenishment,161056.00,28990.08,190046.08,INR,APPROVED,PO_00000183,N
VINV_000184,VEND_000040,GOODS,2025-09-21T10:03:00,2025-11-05T10:03:00,GOODS,Inventory replenishment,194062.00,34931.16,228993.16,INR,APPROVED,PO_00000184,N
VINV_000185,VEND_000027,GOODS,2025-09-08T10:16:00,2025-10-23T10:16:00,GOODS,Inventory replenishment,208975.00,37615.50,246590.50,INR,APPROVED,PO_00000185,N
VINV_000186,VEND_000021,GOODS,2025-09-07T10:35:00,2025-10-22T10:35:00,GOODS,Inventory replenishment,107879.00,19418.22,127297.22,INR,APPROVED,PO_00000186,N
VINV_000187,VEND_000021,GOODS,2025-09-15T10:28:00,2025-10-30T10:28:00,GOODS,Product stock replenishment,45701.00,8226.18,53927.18,INR,APPROVED,PO_00000187,N
VINV_000188,VEND_000038,GOODS,2025-09-09T10:18:00,2025-10-09T10:18:00,GOODS,Packaging and merchandise supplies,53556.00,9640.08,63196.08,INR,APPROVED,PO_00000188,N
VINV_000189,VEND_000090,GOODS,2025-09-04T10:43:00,2025-10-04T10:43:00,GOODS,Merchandise procurement,164021.00,29523.78,193544.78,INR,APPROVED,PO_00000189,N
VINV_000190,VEND_000034,GOODS,2025-09-20T10:42:00,2025-10-20T10:42:00,GOODS,Merchandise procurement,208855.00,37593.90,246448.90,INR,APPROVED,PO_00000190,N
VINV_000191,VEND_000055,GOODS,2025-09-19T10:14:00,2025-10-19T10:14:00,GOODS,Merchandise procurement,75087.00,13515.66,88602.66,INR,APPROVED,PO_00000191,N
VINV_000192,VEND_000035,GOODS,2025-09-04T10:03:00,2025-10-04T10:03:00,GOODS,Merchandise procurement,82286.00,14811.48,97097.48,INR,APPROVED,PO_00000192,N
VINV_000193,VEND_000040,GOODS,2025-09-25T10:52:00,2025-11-09T10:52:00,GOODS,Packaging and merchandise supplies,200987.00,36177.66,237164.66,INR,APPROVED,PO_00000193,N
VINV_000194,VEND_000057,GOODS,2025-09-16T10:44:00,2025-10-16T10:44:00,GOODS,Packaging and merchandise supplies,77598.00,13967.64,91565.64,INR,APPROVED,PO_00000194,N
VINV_000195,VEND_000090,GOODS,2025-09-10T10:32:00,2025-10-10T10:32:00,GOODS,Product stock replenishment,150515.00,27092.70,177607.70,INR,APPROVED,PO_00000195,N
VINV_000196,VEND_000057,GOODS,2025-09-21T10:02:00,2025-10-21T10:02:00,GOODS,Product stock replenishment,66087.00,11895.66,77982.66,INR,APPROVED,PO_00000196,N
VINV_000197,VEND_000042,GOODS,2025-09-10T10:01:00,2025-10-10T10:01:00,GOODS,Inventory replenishment,203259.00,36586.62,239845.62,INR,APPROVED,PO_00000197,N
VINV_000198,VEND_000030,GOODS,2025-09-20T10:01:00,2025-10-20T10:01:00,GOODS,Packaging and merchandise supplies,195784.00,35241.12,231025.12,INR,APPROVED,PO_00000198,N
VINV_000199,VEND_000074,GOODS,2025-09-07T10:30:00,2025-10-07T10:30:00,GOODS,Product stock replenishment,55546.00,9998.28,65544.28,INR,APPROVED,PO_00000199,N
VINV_000200,VEND_000036,GOODS,2025-09-20T10:27:00,2025-10-20T10:27:00,GOODS,Product stock replenishment,92576.00,16663.68,109239.68,INR,APPROVED,PO_00000200,N
VINV_000201,VEND_000012,GOODS,2025-09-13T10:26:00,2025-10-13T10:26:00,GOODS,Packaging and merchandise supplies,168210.00,30277.80,198487.80,INR,APPROVED,PO_00000201,N
VINV_000202,VEND_000042,GOODS,2025-09-07T10:21:00,2025-10-07T10:21:00,GOODS,Product stock replenishment,72420.00,13035.60,85455.60,INR,APPROVED,PO_00000202,N
VINV_000203,VEND_000089,GOODS,2025-09-11T10:42:00,2025-10-11T10:42:00,GOODS,Product stock replenishment,174884.00,31479.12,206363.12,INR,APPROVED,PO_00000203,N
VINV_000204,VEND_000071,GOODS,2025-09-16T10:05:00,2025-10-16T10:05:00,GOODS,Packaging and merchandise supplies,54619.00,9831.42,64450.42,INR,APPROVED,PO_00000204,N
VINV_000205,VEND_000033,GOODS,2025-09-05T10:49:00,2025-10-05T10:49:00,GOODS,Product stock replenishment,129744.00,23353.92,153097.92,INR,APPROVED,PO_00000205,N
VINV_000206,VEND_000066,GOODS,2025-09-23T10:55:00,2025-10-23T10:55:00,GOODS,Product stock replenishment,45301.00,8154.18,53455.18,INR,APPROVED,PO_00000206,N
VINV_000207,VEND_000053,GOODS,2025-09-08T10:33:00,2025-10-08T10:33:00,GOODS,Packaging and merchandise supplies,59209.00,0.00,59209.00,INR,APPROVED,PO_00000207,N
VINV_000208,VEND_000080,GOODS,2025-09-22T10:28:00,2025-11-06T10:28:00,GOODS,Inventory replenishment,175676.00,31621.68,207297.68,INR,APPROVED,PO_00000208,N
VINV_000209,VEND_000027,GOODS,2025-09-19T10:08:00,2025-11-03T10:08:00,GOODS,Packaging and merchandise supplies,115007.00,20701.26,135708.26,INR,APPROVED,PO_00000209,N
VINV_000210,VEND_000057,GOODS,2025-09-05T10:01:00,2025-10-05T10:01:00,GOODS,Merchandise procurement,172064.00,30971.52,203035.52,INR,APPROVED,PO_00000210,N
VINV_000211,VEND_000021,GOODS,2025-09-19T10:00:00,2025-11-03T10:00:00,GOODS,Product stock replenishment,126461.00,22762.98,149223.98,INR,APPROVED,PO_00000211,N
VINV_000212,VEND_000012,GOODS,2025-09-05T10:29:00,2025-10-05T10:29:00,GOODS,Inventory replenishment,103903.00,18702.54,122605.54,INR,APPROVED,PO_00000212,N
VINV_000213,VEND_000083,GOODS,2025-09-17T10:59:00,2025-10-17T10:59:00,GOODS,Packaging and merchandise supplies,85362.00,15365.16,100727.16,INR,APPROVED,PO_00000213,N
VINV_000214,VEND_000066,GOODS,2025-09-15T10:53:00,2025-10-15T10:53:00,GOODS,Product stock replenishment,116676.00,21001.68,137677.68,INR,APPROVED,PO_00000214,N
VINV_000215,VEND_000061,GOODS,2025-09-16T10:35:00,2025-10-16T10:35:00,GOODS,Merchandise procurement,108892.00,19600.56,128492.56,INR,APPROVED,PO_00000215,N
VINV_000216,VEND_000050,GOODS,2025-09-21T10:32:00,2025-10-21T10:32:00,GOODS,Merchandise procurement,94967.00,17094.06,112061.06,INR,APPROVED,PO_00000216,N
VINV_000217,VEND_000009,GOODS,2025-09-15T10:21:00,2025-10-30T10:21:00,GOODS,Packaging and merchandise supplies,117416.00,21134.88,138550.88,INR,APPROVED,PO_00000217,N
VINV_000218,VEND_000001,GOODS,2025-09-25T10:19:00,2025-10-25T10:19:00,GOODS,Product stock replenishment,119144.00,21445.92,140589.92,INR,APPROVED,PO_00000218,N
VINV_000219,VEND_000020,GOODS,2025-09-19T10:30:00,2025-11-03T10:30:00,GOODS,Packaging and merchandise supplies,162059.00,29170.62,191229.62,INR,APPROVED,PO_00000219,N
VINV_000220,VEND_000043,GOODS,2025-09-19T10:24:00,2025-11-03T10:24:00,GOODS,Product stock replenishment,189681.00,34142.58,223823.58,INR,APPROVED,PO_00000220,N
VINV_000221,VEND_000042,GOODS,2025-09-24T10:15:00,2025-10-24T10:15:00,GOODS,Product stock replenishment,94454.00,17001.72,111455.72,INR,APPROVED,PO_00000221,N
VINV_000222,VEND_000030,GOODS,2025-09-03T10:20:00,2025-10-03T10:20:00,GOODS,Product stock replenishment,152682.00,27482.76,180164.76,INR,APPROVED,PO_00000222,N
VINV_000223,VEND_000049,GOODS,2025-09-23T10:50:00,2025-10-23T10:50:00,GOODS,Merchandise procurement,146208.00,26317.44,172525.44,INR,APPROVED,PO_00000223,N
VINV_000224,VEND_000064,GOODS,2025-09-06T10:32:00,2025-10-06T10:32:00,GOODS,Packaging and merchandise supplies,54704.00,9846.72,64550.72,INR,APPROVED,PO_00000224,N
VINV_000225,VEND_000013,GOODS,2025-09-05T10:33:00,2025-10-20T10:33:00,GOODS,Product stock replenishment,160423.00,28876.14,189299.14,INR,APPROVED,PO_00000225,N
VINV_000226,VEND_000002,GOODS,2025-09-15T10:55:00,2025-10-30T10:55:00,GOODS,Merchandise procurement,82789.00,14902.02,97691.02,INR,APPROVED,PO_00000226,N
VINV_000227,VEND_000010,GOODS,2025-09-10T10:21:00,2025-10-10T10:21:00,GOODS,Product stock replenishment,168074.00,30253.32,198327.32,INR,APPROVED,PO_00000227,N
VINV_000228,VEND_000084,GOODS,2025-09-12T10:54:00,2025-10-27T10:54:00,GOODS,Product stock replenishment,66054.00,11889.72,77943.72,INR,APPROVED,PO_00000228,N
VINV_000229,VEND_000041,GOODS,2025-09-24T10:56:00,2025-10-24T10:56:00,GOODS,Product stock replenishment,209311.00,37675.98,246986.98,INR,APPROVED,PO_00000229,N
VINV_000230,VEND_000070,GOODS,2025-09-21T10:04:00,2025-11-05T10:04:00,GOODS,Merchandise procurement,54410.00,9793.80,64203.80,INR,APPROVED,PO_00000230,N
VINV_000231,VEND_000081,GOODS,2025-09-09T10:47:00,2025-10-24T10:47:00,GOODS,Inventory replenishment,120334.00,21660.12,141994.12,INR,APPROVED,PO_00000231,N
VINV_000232,VEND_000056,GOODS,2025-09-22T10:45:00,2025-11-06T10:45:00,GOODS,Inventory replenishment,70806.00,12745.08,83551.08,INR,APPROVED,PO_00000232,N
VINV_000233,VEND_000057,GOODS,2025-09-24T10:19:00,2025-10-24T10:19:00,GOODS,Inventory replenishment,88611.00,15949.98,104560.98,INR,APPROVED,PO_00000233,N
VINV_000234,VEND_000006,GOODS,2025-09-03T10:18:00,2025-10-03T10:18:00,GOODS,Packaging and merchandise supplies,130032.00,23405.76,153437.76,INR,APPROVED,PO_00000234,N
VINV_000235,VEND_000048,GOODS,2025-09-06T10:15:00,2025-10-06T10:15:00,GOODS,Product stock replenishment,157901.00,28422.18,186323.18,INR,APPROVED,PO_00000235,N
VINV_000236,VEND_000073,GOODS,2025-09-07T10:11:00,2025-10-22T10:11:00,GOODS,Inventory replenishment,92200.00,16596.00,108796.00,INR,APPROVED,PO_00000236,N
VINV_000237,VEND_000079,GOODS,2025-09-21T10:43:00,2025-10-21T10:43:00,GOODS,Merchandise procurement,145281.00,26150.58,171431.58,INR,APPROVED,PO_00000237,N
VINV_000238,VEND_000064,GOODS,2025-09-06T10:14:00,2025-10-06T10:14:00,GOODS,Product stock replenishment,197871.00,35616.78,233487.78,INR,APPROVED,PO_00000238,N
VINV_000239,VEND_000082,GOODS,2025-09-16T10:16:00,2025-10-31T10:16:00,GOODS,Inventory replenishment,111578.00,20084.04,131662.04,INR,APPROVED,PO_00000239,N
VINV_000240,VEND_000060,GOODS,2025-09-23T10:34:00,2025-10-23T10:34:00,GOODS,Merchandise procurement,120400.00,21672.00,142072.00,INR,APPROVED,PO_00000240,N
VINV_000241,VEND_000010,GOODS,2025-09-13T10:37:00,2025-10-13T10:37:00,GOODS,Packaging and merchandise supplies,160796.00,28943.28,189739.28,INR,APPROVED,PO_00000241,N
VINV_000242,VEND_000082,GOODS,2025-09-24T10:16:00,2025-11-08T10:16:00,GOODS,Product stock replenishment,156230.00,28121.40,184351.40,INR,APPROVED,PO_00000242,N
VINV_000243,VEND_000039,GOODS,2025-09-14T10:54:00,2025-10-29T10:54:00,GOODS,Product stock replenishment,97223.00,17500.14,114723.14,INR,APPROVED,PO_00000243,N
VINV_000244,VEND_000014,GOODS,2025-09-14T10:36:00,2025-10-29T10:36:00,GOODS,Packaging and merchandise supplies,107182.00,19292.76,126474.76,INR,APPROVED,PO_00000244,N
VINV_000245,VEND_000074,GOODS,2025-09-24T10:18:00,2025-10-24T10:18:00,GOODS,Inventory replenishment,122561.00,22060.98,144621.98,INR,APPROVED,PO_00000245,N
VINV_000246,VEND_000085,GOODS,2025-09-10T10:00:00,2025-10-25T10:00:00,GOODS,Inventory replenishment,148758.00,26776.44,175534.44,INR,APPROVED,PO_00000246,N
VINV_000247,VEND_000078,GOODS,2025-09-11T10:49:00,2025-10-26T10:49:00,GOODS,Merchandise procurement,175214.00,31538.52,206752.52,INR,APPROVED,PO_00000247,N
VINV_000248,VEND_000078,GOODS,2025-09-09T10:40:00,2025-10-24T10:40:00,GOODS,Merchandise procurement,137358.00,24724.44,162082.44,INR,APPROVED,PO_00000248,N
VINV_000249,VEND_000080,GOODS,2025-09-23T10:48:00,2025-11-07T10:48:00,GOODS,Merchandise procurement,110700.00,19926.00,130626.00,INR,APPROVED,PO_00000249,N
VINV_000250,VEND_000081,GOODS,2025-09-22T10:41:00,2025-11-06T10:41:00,GOODS,Inventory replenishment,70470.00,12684.60,83154.60,INR,APPROVED,PO_00000250,N
VINV_000251,VEND_000040,GOODS,2025-09-03T10:37:00,2025-10-18T10:37:00,GOODS,Packaging and merchandise supplies,160559.00,28900.62,189459.62,INR,APPROVED,PO_00000251,N
VINV_000252,VEND_000017,GOODS,2025-09-11T10:20:00,2025-10-26T10:20:00,GOODS,Product stock replenishment,68627.00,0.00,68627.00,INR,APPROVED,PO_00000252,N
VINV_000253,VEND_000023,GOODS,2025-09-06T10:50:00,2025-10-21T10:50:00,GOODS,Packaging and merchandise supplies,97637.00,17574.66,115211.66,INR,APPROVED,PO_00000253,N
VINV_000254,VEND_000068,GOODS,2025-09-10T10:53:00,2025-10-10T10:53:00,GOODS,Merchandise procurement,176542.00,31777.56,208319.56,INR,APPROVED,PO_00000254,N
VINV_000255,VEND_000033,GOODS,2025-09-11T10:47:00,2025-10-11T10:47:00,GOODS,Packaging and merchandise supplies,171313.00,30836.34,202149.34,INR,APPROVED,PO_00000255,N
VINV_000256,VEND_000015,GOODS,2025-09-04T10:09:00,2025-10-19T10:09:00,GOODS,Merchandise procurement,167770.00,30198.60,197968.60,INR,APPROVED,PO_00000256,N
VINV_000257,VEND_000087,GOODS,2025-09-19T10:23:00,2025-10-19T10:23:00,GOODS,Inventory replenishment,149179.00,26852.22,176031.22,INR,APPROVED,PO_00000257,N
VINV_000258,VEND_000051,GOODS,2025-09-10T10:34:00,2025-10-25T10:34:00,GOODS,Inventory replenishment,48648.00,8756.64,57404.64,INR,APPROVED,PO_00000258,N
VINV_000259,VEND_000059,GOODS,2025-09-23T10:47:00,2025-10-23T10:47:00,GOODS,Packaging and merchandise supplies,141622.00,25491.96,167113.96,INR,APPROVED,PO_00000259,N
VINV_000260,VEND_000075,GOODS,2025-09-22T10:23:00,2025-11-06T10:23:00,GOODS,Inventory replenishment,144883.00,26078.94,170961.94,INR,APPROVED,PO_00000260,N
VINV_000261,VEND_000087,GOODS,2025-09-17T10:01:00,2025-10-17T10:01:00,GOODS,Packaging and merchandise supplies,106295.00,19133.10,125428.10,INR,APPROVED,PO_00000261,N
VINV_000262,VEND_000079,GOODS,2025-09-22T10:04:00,2025-10-22T10:04:00,GOODS,Product stock replenishment,103030.00,18545.40,121575.40,INR,APPROVED,PO_00000262,N
VINV_000263,VEND_000090,GOODS,2025-09-22T10:26:00,2025-10-22T10:26:00,GOODS,Inventory replenishment,124217.00,22359.06,146576.06,INR,APPROVED,PO_00000263,N
VINV_000264,VEND_000018,GOODS,2025-09-03T10:19:00,2025-10-18T10:19:00,GOODS,Product stock replenishment,56887.00,10239.66,67126.66,INR,APPROVED,PO_00000264,N
VINV_000265,VEND_000015,GOODS,2025-09-09T10:56:00,2025-10-24T10:56:00,GOODS,Merchandise procurement,70478.00,12686.04,83164.04,INR,APPROVED,PO_00000265,N
VINV_000266,VEND_000050,GOODS,2025-09-13T10:42:00,2025-10-13T10:42:00,GOODS,Product stock replenishment,163919.00,29505.42,193424.42,INR,APPROVED,PO_00000266,N
VINV_000267,VEND_000076,GOODS,2025-09-15T10:41:00,2025-10-15T10:41:00,GOODS,Inventory replenishment,85507.00,15391.26,100898.26,INR,APPROVED,PO_00000267,N
VINV_000268,VEND_000063,GOODS,2025-09-15T10:17:00,2025-10-15T10:17:00,GOODS,Inventory replenishment,206389.00,37150.02,243539.02,INR,APPROVED,PO_00000268,N
VINV_000269,VEND_000089,GOODS,2025-09-08T10:28:00,2025-10-08T10:28:00,GOODS,Product stock replenishment,142132.00,25583.76,167715.76,INR,APPROVED,PO_00000269,N
VINV_000270,VEND_000031,GOODS,2025-09-05T10:43:00,2025-10-05T10:43:00,GOODS,Packaging and merchandise supplies,140075.00,25213.50,165288.50,INR,APPROVED,PO_00000270,N
VINV_000271,VEND_000070,GOODS,2025-09-13T10:03:00,2025-10-28T10:03:00,GOODS,Product stock replenishment,214037.00,38526.66,252563.66,INR,APPROVED,PO_00000271,N
VINV_000272,VEND_000036,GOODS,2025-09-05T10:54:00,2025-10-05T10:54:00,GOODS,Product stock replenishment,94757.00,17056.26,111813.26,INR,APPROVED,PO_00000272,N
VINV_000273,VEND_000012,GOODS,2025-09-08T10:41:00,2025-10-08T10:41:00,GOODS,Inventory replenishment,218740.00,39373.20,258113.20,INR,APPROVED,PO_00000273,N
VINV_000274,VEND_000007,GOODS,2025-09-09T10:08:00,2025-10-24T10:08:00,GOODS,Merchandise procurement,132427.00,0.00,132427.00,INR,APPROVED,PO_00000274,N
VINV_000275,VEND_000009,GOODS,2025-09-08T10:37:00,2025-10-23T10:37:00,GOODS,Merchandise procurement,190282.00,34250.76,224532.76,INR,APPROVED,PO_00000275,N
VINV_000276,VEND_000030,GOODS,2025-09-06T10:50:00,2025-10-06T10:50:00,GOODS,Inventory replenishment,131129.00,23603.22,154732.22,INR,APPROVED,PO_00000276,N
VINV_000277,VEND_000036,GOODS,2025-09-06T10:34:00,2025-10-06T10:34:00,GOODS,Packaging and merchandise supplies,82929.00,14927.22,97856.22,INR,APPROVED,PO_00000277,N
VINV_000278,VEND_000023,GOODS,2025-09-23T10:55:00,2025-11-07T10:55:00,GOODS,Inventory replenishment,73816.00,13286.88,87102.88,INR,APPROVED,PO_00000278,N
VINV_000279,VEND_000017,GOODS,2025-09-13T10:50:00,2025-10-28T10:50:00,GOODS,Merchandise procurement,48895.00,0.00,48895.00,INR,APPROVED,PO_00000279,N
VINV_000280,VEND_000076,GOODS,2025-09-02T10:11:00,2025-10-02T10:11:00,GOODS,Packaging and merchandise supplies,129874.00,23377.32,153251.32,INR,APPROVED,PO_00000280,N
VINV_000281,VEND_000007,GOODS,2025-09-25T10:26:00,2025-11-09T10:26:00,GOODS,Inventory replenishment,78228.00,0.00,78228.00,INR,APPROVED,PO_00000281,N
