bank_transaction_id,account_id,transaction_date,value_date,amount,currency,direction,transaction_type,description,reference_id,counterparty_id,status
BANK_000135,BANK_002,2025-09-11T23:24:49,2025-09-11T23:24:49,1967.06,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000050,REF_000050,CUST_002463,POSTED
BANK_000136,BANK_002,2025-09-12T00:02:18,2025-09-12T00:02:18,44421.95,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000104,SET_000104,PAYFLOW,POSTED
BANK_000137,BANK_002,2025-09-12T00:41:05,2025-09-12T00:41:05,31688.27,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000081,SET_000081,PAYFLOW,POSTED
BANK_000138,BANK_002,2025-09-12T01:40:28,2025-09-12T01:40:28,2562.96,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000123,REF_000123,CUST_006375,POSTED
BANK_000139,BANK_002,2025-09-12T02:27:47,2025-09-12T02:27:47,38406.18,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000067,SET_000067,PAYFLOW,POSTED
BANK_000140,BANK_002,2025-09-12T03:19:58,2025-09-12T03:19:58,37971.94,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000076,SET_000076,PAYFLOW,POSTED
BANK_000141,BANK_002,2025-09-12T03:34:29,2025-09-12T03:34:29,39283.87,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000103,SET_000103,PAYFLOW,POSTED
BANK_000142,BANK_002,2025-09-12T04:44:23,2025-09-12T04:44:23,31060.15,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000080,SET_000080,PAYFLOW,POSTED
BANK_000143,BANK_002,2025-09-12T05:11:28,2025-09-12T05:11:28,39035.59,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000093,SET_000093,PAYFLOW,POSTED
BANK_000144,BANK_002,2025-09-12T05:57:56,2025-09-12T05:57:56,591.54,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000379,REF_000379,CUST_003479,POSTED
BANK_000145,BANK_002,2025-09-12T08:01:46,2025-09-12T08:01:46,745.76,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000272,REF_000272,CUST_008276,POSTED
BANK_000146,BANK_002,2025-09-12T08:28:48,2025-09-12T08:28:48,1661.44,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000023,REF_000023,CUST_007400,POSTED
BANK_000147,BANK_002,2025-09-12T08:42:15,2025-09-12T08:42:15,702.10,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000170,REF_000170,CUST_006710,POSTED
BANK_000148,BANK_002,2025-09-12T13:24:44,2025-09-12T13:24:44,715.43,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000129,REF_000129,CUST_007478,POSTED
BANK_000149,BANK_002,2025-09-12T14:57:45,2025-09-12T14:57:45,2905.63,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000211,REF_000211,CUST_000308,POSTED
BANK_000150,BANK_001,2025-09-12T15:14:00,2025-09-12T15:14:00,42000.00,INR,DEBIT,OPERATING_EXPENSE,Utilities and connectivity,EXPBANK_000001,OPERATING_VENDOR,POSTED
BANK_000151,BANK_002,2025-09-12T16:13:10,2025-09-12T16:13:10,344.23,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000349,REF_000349,CUST_003150,POSTED
BANK_000152,BANK_002,2025-09-12T17:17:32,2025-09-12T17:17:32,37882.35,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000073,SET_000073,PAYFLOW,POSTED
BANK_000153,BANK_002,2025-09-12T17:21:32,2025-09-12T17:21:32,5384.34,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000046,REF_000046,CUST_001632,POSTED
BANK_000154,BANK_002,2025-09-12T18:34:53,2025-09-12T18:34:53,36962.99,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000097,SET_000097,PAYFLOW,POSTED
BANK_000155,BANK_002,2025-09-12T20:15:37,2025-09-12T20:15:37,38071.57,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000095,SET_000095,PAYFLOW,POSTED
BANK_000156,BANK_002,2025-09-12T20:39:30,2025-09-12T20:39:30,38887.84,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000077,SET_000077,PAYFLOW,POSTED
BANK_000157,BANK_002,2025-09-12T21:21:53,2025-09-12T21:21:53,42542.30,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000084,SET_000084,PAYFLOW,POSTED
BANK_000158,BANK_002,2025-09-12T22:38:19,2025-09-12T22:38:19,40635.79,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000099,SET_000099,PAYFLOW,POSTED
BANK_000159,BANK_002,2025-09-12T23:00:06,2025-09-12T23:00:06,31551.53,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000114,SET_000114,PAYFLOW,POSTED
BANK_000160,BANK_002,2025-09-12T23:45:41,2025-09-12T23:45:41,1202.20,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000121,REF_000121,CUST_008215,POSTED
BANK_000161,BANK_002,2025-09-13T00:12:09,2025-09-13T00:12:09,1300.30,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000347,REF_000347,CUST_001419,POSTED
BANK_000162,BANK_002,2025-09-13T00:20:08,2025-09-13T00:20:08,4269.89,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000126,REF_000126,CUST_007155,POSTED
BANK_000163,BANK_002,2025-09-13T00:24:06,2025-09-13T00:24:06,31182.21,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000096,SET_000096,PAYFLOW,POSTED
BANK_000164,BANK_002,2025-09-13T00:45:52,2025-09-13T00:45:52,55177.45,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000089,SET_000089,PAYFLOW,POSTED
BANK_000165,BANK_002,2025-09-13T01:00:49,2025-09-13T01:00:49,49975.95,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000085,SET_000085,PAYFLOW,POSTED
BANK_000166,BANK_002,2025-09-13T01:21:09,2025-09-13T01:21:09,283.67,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000151,REF_000151,CUST_006294,POSTED
BANK_000167,BANK_002,2025-09-13T01:25:03,2025-09-13T01:25:03,1044.67,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000298,REF_000298,CUST_001101,POSTED
BANK_000168,BANK_002,2025-09-13T01:59:23,2025-09-13T01:59:23,857.40,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000260,REF_000260,CUST_005280,POSTED
BANK_000169,BANK_002,2025-09-13T05:27:14,2025-09-13T05:27:14,30115.26,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000092,SET_000092,PAYFLOW,POSTED
BANK_000170,BANK_002,2025-09-13T10:12:53,2025-09-13T10:12:53,38678.84,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000082,SET_000082,PAYFLOW,POSTED
BANK_000171,BANK_002,2025-09-13T13:23:55,2025-09-13T13:23:55,37843.16,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000105,SET_000105,PAYFLOW,POSTED
BANK_000172,BANK_001,2025-09-13T15:07:00,2025-09-13T15:07:00,3500000.00,INR,DEBIT,INTER_ACCOUNT_TRANSFER,Transfer to BANK_002,XFER_000001,BANK_002,POSTED
BANK_000173,BANK_002,2025-09-13T15:07:00,2025-09-13T15:07:00,3500000.00,INR,CREDIT,INTER_ACCOUNT_TRANSFER,Transfer from BANK_001,XFER_000001,BANK_001,POSTED
BANK_000174,BANK_002,2025-09-13T15:08:30,2025-09-13T15:08:30,653.21,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000074,REF_000074,CUST_004626,POSTED
BANK_000175,BANK_002,2025-09-13T15:51:15,2025-09-13T15:51:15,379.55,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000122,REF_000122,CUST_005316,POSTED
BANK_000176,BANK_002,2025-09-13T16:34:36,2025-09-13T16:34:36,283.02,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000116,REF_000116,CUST_008490,POSTED
BANK_000177,BANK_002,2025-09-13T19:12:43,2025-09-13T19:12:43,1114.33,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000406,REF_000406,CUST_003889,POSTED
BANK_000178,BANK_002,2025-09-13T19:43:32,2025-09-13T19:43:32,31692.15,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000109,SET_000109,PAYFLOW,POSTED
BANK_000179,BANK_002,2025-09-13T19:45:35,2025-09-13T19:45:35,3890.99,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000335,REF_000335,CUST_001500,POSTED
BANK_000180,BANK_002,2025-09-13T20:20:11,2025-09-13T20:20:11,31570.55,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000083,SET_000083,PAYFLOW,POSTED
BANK_000181,BANK_002,2025-09-13T20:31:38,2025-09-13T20:31:38,318.60,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000196,REF_000196,CUST_001488,POSTED
BANK_000182,BANK_002,2025-09-13T21:56:46,2025-09-13T21:56:46,43459.85,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000117,SET_000117,PAYFLOW,POSTED
BANK_000183,BANK_002,2025-09-13T22:01:04,2025-09-13T22:01:04,44483.06,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000121,SET_000121,PAYFLOW,POSTED
BANK_000184,BANK_002,2025-09-13T22:04:38,2025-09-13T22:04:38,36260.82,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000119,SET_000119,PAYFLOW,POSTED
BANK_000185,BANK_002,2025-09-14T00:29:56,2025-09-14T00:29:56,413.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000314,REF_000314,CUST_004609,POSTED
BANK_000186,BANK_002,2025-09-14T01:32:18,2025-09-14T01:32:18,735.93,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000072,REF_000072,CUST_000444,POSTED
BANK_000187,BANK_002,2025-09-14T01:36:59,2025-09-14T01:36:59,35987.24,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000091,SET_000091,PAYFLOW,POSTED
BANK_000188,BANK_002,2025-09-14T01:42:53,2025-09-14T01:42:53,33143.98,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000108,SET_000108,PAYFLOW,POSTED
BANK_000189,BANK_002,2025-09-14T01:53:08,2025-09-14T01:53:08,584.22,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000401,REF_000401,CUST_001459,POSTED
BANK_000190,BANK_002,2025-09-14T04:58:08,2025-09-14T04:58:08,39427.56,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000113,SET_000113,PAYFLOW,POSTED
BANK_000191,BANK_002,2025-09-14T06:36:00,2025-09-14T06:36:00,997.10,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000232,REF_000232,CUST_005613,POSTED
BANK_000192,BANK_002,2025-09-14T09:53:21,2025-09-14T09:53:21,867.18,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000101,REF_000101,CUST_006397,POSTED
BANK_000193,BANK_002,2025-09-14T10:34:26,2025-09-14T10:34:26,1122.18,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000083,REF_000083,CUST_001787,POSTED
BANK_000194,BANK_002,2025-09-14T11:37:56,2025-09-14T11:37:56,964.18,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000019,REF_000019,CUST_002490,POSTED
BANK_000195,BANK_002,2025-09-14T12:21:36,2025-09-14T12:21:36,639.85,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000364,REF_000364,CUST_004603,POSTED
BANK_000196,BANK_002,2025-09-14T16:40:43,2025-09-14T16:40:43,318.60,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000310,REF_000310,CUST_007522,POSTED
BANK_000197,BANK_002,2025-09-14T20:56:31,2025-09-14T20:56:31,50435.38,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000098,SET_000098,PAYFLOW,POSTED
BANK_000198,BANK_002,2025-09-14T21:30:46,2025-09-14T21:30:46,34164.52,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000127,SET_000127,PAYFLOW,POSTED
BANK_000199,BANK_002,2025-09-14T21:35:14,2025-09-14T21:35:14,40428.90,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000123,SET_000123,PAYFLOW,POSTED
BANK_000200,BANK_002,2025-09-14T21:38:18,2025-09-14T21:38:18,46575.42,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000120,SET_000120,PAYFLOW,POSTED
BANK_000201,BANK_002,2025-09-14T21:48:37,2025-09-14T21:48:37,52856.64,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000106,SET_000106,PAYFLOW,POSTED
BANK_000202,BANK_002,2025-09-14T23:03:30,2025-09-14T23:03:30,2574.59,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000395,REF_000395,CUST_000618,POSTED
BANK_000203,BANK_002,2025-09-15T00:03:13,2025-09-15T00:03:13,49582.85,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000101,SET_000101,PAYFLOW,POSTED
BANK_000204,BANK_002,2025-09-15T00:57:30,2025-09-15T00:57:30,47411.47,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000100,SET_000100,PAYFLOW,POSTED
BANK_000205,BANK_002,2025-09-15T01:25:56,2025-09-15T01:25:56,366.39,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000370,REF_000370,CUST_008167,POSTED
BANK_000206,BANK_002,2025-09-15T01:58:57,2025-09-15T01:58:57,35773.95,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000110,SET_000110,PAYFLOW,POSTED
BANK_000207,BANK_002,2025-09-15T02:39:06,2025-09-15T02:39:06,2400.12,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000119,REF_000119,CUST_007036,POSTED
BANK_000208,BANK_002,2025-09-15T03:27:05,2025-09-15T03:27:05,34949.25,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000115,SET_000115,PAYFLOW,POSTED
BANK_000209,BANK_002,2025-09-15T03:54:42,2025-09-15T03:54:42,42627.79,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000124,SET_000124,PAYFLOW,POSTED
BANK_000210,BANK_002,2025-09-15T04:24:51,2025-09-15T04:24:51,932.20,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000319,REF_000319,CUST_005930,POSTED
BANK_000211,BANK_002,2025-09-15T05:50:04,2025-09-15T05:50:04,35693.05,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000102,SET_000102,PAYFLOW,POSTED
BANK_000212,BANK_002,2025-09-15T06:18:21,2025-09-15T06:18:21,295.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000133,REF_000133,CUST_006404,POSTED
BANK_000213,BANK_002,2025-09-15T15:33:46,2025-09-15T15:33:46,518.61,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000204,REF_000204,CUST_004921,POSTED
BANK_000214,BANK_002,2025-09-15T18:02:22,2025-09-15T18:02:22,750.36,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000090,REF_000090,CUST_003717,POSTED
BANK_000215,BANK_002,2025-09-15T18:57:51,2025-09-15T18:57:51,37868.11,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000107,SET_000107,PAYFLOW,POSTED
BANK_000216,BANK_002,2025-09-15T20:49:40,2025-09-15T20:49:40,1345.35,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000363,REF_000363,CUST_008440,POSTED
BANK_000217,BANK_002,2025-09-15T22:32:17,2025-09-15T22:32:17,32939.12,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000116,SET_000116,PAYFLOW,POSTED
BANK_000218,BANK_002,2025-09-16T00:04:21,2025-09-16T00:04:21,387.06,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000091,REF_000091,CUST_001966,POSTED
BANK_000219,BANK_002,2025-09-16T00:16:17,2025-09-16T00:16:17,31239.44,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000139,SET_000139,PAYFLOW,POSTED
BANK_000220,BANK_002,2025-09-16T00:31:34,2025-09-16T00:31:34,49898.96,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000131,SET_000131,PAYFLOW,POSTED
BANK_000221,BANK_002,2025-09-16T00:37:08,2025-09-16T00:37:08,37103.78,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000122,SET_000122,PAYFLOW,POSTED
BANK_000222,BANK_002,2025-09-16T01:36:15,2025-09-16T01:36:15,3448.20,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000215,REF_000215,CUST_002715,POSTED
BANK_000223,BANK_002,2025-09-16T02:56:27,2025-09-16T02:56:27,39789.50,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000111,SET_000111,PAYFLOW,POSTED
BANK_000224,BANK_002,2025-09-16T04:04:52,2025-09-16T04:04:52,171.81,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000155,REF_000155,CUST_004373,POSTED
BANK_000225,BANK_002,2025-09-16T04:16:23,2025-09-16T04:16:23,34568.23,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000112,SET_000112,PAYFLOW,POSTED
BANK_000226,BANK_002,2025-09-16T04:44:31,2025-09-16T04:44:31,3906.98,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000164,REF_000164,CUST_004394,POSTED
BANK_000227,BANK_002,2025-09-16T06:21:27,2025-09-16T06:21:27,1197.23,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000351,REF_000351,CUST_003588,POSTED
BANK_000228,BANK_002,2025-09-16T07:45:31,2025-09-16T07:45:31,551.85,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000220,REF_000220,CUST_003935,POSTED
BANK_000229,BANK_002,2025-09-16T10:26:18,2025-09-16T10:26:18,1142.40,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000257,REF_000257,CUST_004675,POSTED
BANK_000230,BANK_002,2025-09-16T12:02:14,2025-09-16T12:02:14,708.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000239,REF_000239,CUST_002711,POSTED
BANK_000231,BANK_002,2025-09-16T14:33:30,2025-09-16T14:33:30,47608.21,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000144,SET_000144,PAYFLOW,POSTED
BANK_000232,BANK_002,2025-09-16T17:43:34,2025-09-16T17:43:34,295.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000320,REF_000320,CUST_001451,POSTED
BANK_000233,BANK_002,2025-09-16T17:52:38,2025-09-16T17:52:38,1383.42,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000052,REF_000052,CUST_000029,POSTED
BANK_000234,BANK_002,2025-09-16T18:44:09,2025-09-16T18:44:09,41895.53,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000126,SET_000126,PAYFLOW,POSTED
BANK_000235,BANK_002,2025-09-16T18:44:52,2025-09-16T18:44:52,22866.15,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000136,SET_000136,PAYFLOW,POSTED
BANK_000236,BANK_002,2025-09-16T21:05:34,2025-09-16T21:05:34,27088.55,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000129,SET_000129,PAYFLOW,POSTED
BANK_000237,BANK_002,2025-09-16T21:43:03,2025-09-16T21:43:03,309.15,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000006,REF_000006,CUST_005998,POSTED
BANK_000238,BANK_002,2025-09-16T22:29:29,2025-09-16T22:29:29,41161.85,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000135,SET_000135,PAYFLOW,POSTED
BANK_000239,BANK_002,2025-09-16T23:01:31,2025-09-16T23:01:31,75.66,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000300,REF_000300,CUST_003668,POSTED
BANK_000240,BANK_002,2025-09-16T23:01:33,2025-09-16T23:01:33,1193.87,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000234,REF_000234,CUST_001118,POSTED
BANK_000241,BANK_002,2025-09-16T23:13:04,2025-09-16T23:13:04,27512.39,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000133,SET_000133,PAYFLOW,POSTED
BANK_000242,BANK_002,2025-09-16T23:15:20,2025-09-16T23:15:20,3231.67,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000080,REF_000080,CUST_002778,POSTED
BANK_000243,BANK_002,2025-09-17T00:14:28,2025-09-17T00:14:28,33391.92,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000149,SET_000149,PAYFLOW,POSTED
BANK_000244,BANK_002,2025-09-17T02:06:22,2025-09-17T02:06:22,32242.56,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000118,SET_000118,PAYFLOW,POSTED
BANK_000245,BANK_002,2025-09-17T02:19:34,2025-09-17T02:19:34,39843.51,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000128,SET_000128,PAYFLOW,POSTED
BANK_000246,BANK_002,2025-09-17T02:32:50,2025-09-17T02:32:50,347.98,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000117,REF_000117,CUST_001187,POSTED
BANK_000247,BANK_002,2025-09-17T02:53:11,2025-09-17T02:53:11,1690.70,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000002,REF_000002,CUST_002435,POSTED
BANK_000248,BANK_002,2025-09-17T02:54:47,2025-09-17T02:54:47,168.86,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000054,REF_000054,CUST_003162,POSTED
BANK_000249,BANK_002,2025-09-17T04:10:49,2025-09-17T04:10:49,40423.38,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000132,SET_000132,PAYFLOW,POSTED
BANK_000250,BANK_002,2025-09-17T04:37:58,2025-09-17T04:37:58,2526.38,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000214,REF_000214,CUST_007163,POSTED
BANK_000251,BANK_002,2025-09-17T07:54:26,2025-09-17T07:54:26,728.56,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000076,REF_000076,CUST_002157,POSTED
BANK_000252,BANK_002,2025-09-17T12:37:57,2025-09-17T12:37:57,1062.00,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000007,REF_000007,CUST_001611,POSTED
BANK_000253,BANK_002,2025-09-17T12:54:35,2025-09-17T12:54:35,41171.35,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000125,SET_000125,PAYFLOW,POSTED
BANK_000254,BANK_002,2025-09-17T13:45:56,2025-09-17T13:45:56,701.90,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000107,REF_000107,CUST_005175,POSTED
BANK_000255,BANK_002,2025-09-17T13:57:20,2025-09-17T13:57:20,2116.92,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000361,REF_000361,CUST_007656,POSTED
BANK_000256,BANK_002,2025-09-17T14:43:18,2025-09-17T14:43:18,938.10,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000207,REF_000207,CUST_006805,POSTED
BANK_000257,BANK_002,2025-09-17T15:31:21,2025-09-17T15:31:21,1106.84,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000160,REF_000160,CUST_001829,POSTED
BANK_000258,BANK_002,2025-09-17T17:07:16,2025-09-17T17:07:16,31986.33,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000157,SET_000157,PAYFLOW,POSTED
BANK_000259,BANK_002,2025-09-17T17:10:59,2025-09-17T17:10:59,3621.42,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000360,REF_000360,CUST_001960,POSTED
BANK_000260,BANK_002,2025-09-17T17:45:20,2025-09-17T17:45:20,21821.65,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000156,SET_000156,PAYFLOW,POSTED
BANK_000261,BANK_002,2025-09-17T22:27:01,2025-09-17T22:27:01,385.38,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000138,REF_000138,CUST_001667,POSTED
BANK_000262,BANK_002,2025-09-17T22:47:23,2025-09-17T22:47:23,64.43,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000195,REF_000195,CUST_000166,POSTED
BANK_000263,BANK_002,2025-09-18T00:08:59,2025-09-18T00:08:59,518.02,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000270,REF_000270,CUST_005495,POSTED
BANK_000264,BANK_002,2025-09-18T00:10:13,2025-09-18T00:10:13,40214.75,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000160,SET_000160,PAYFLOW,POSTED
BANK_000265,BANK_002,2025-09-18T03:15:07,2025-09-18T03:15:07,48046.05,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000151,SET_000151,PAYFLOW,POSTED
BANK_000266,BANK_002,2025-09-18T03:37:24,2025-09-18T03:37:24,4029.02,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000062,REF_000062,CUST_006591,POSTED
BANK_000267,BANK_002,2025-09-18T03:53:20,2025-09-18T03:53:20,701.50,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000069,REF_000069,CUST_002674,POSTED
BANK_000268,BANK_002,2025-09-18T04:15:21,2025-09-18T04:15:21,40595.01,INR,CREDIT,PAYMENT_GATEWAY_SETTLEMENT,PayFlow settlement SET_000130,SET_000130,PAYFLOW,POSTED
BANK_000269,BANK_002,2025-09-18T07:23:35,2025-09-18T07:23:35,339.19,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000067,REF_000067,CUST_008013,POSTED
BANK_000270,BANK_002,2025-09-18T08:06:33,2025-09-18T08:06:33,1068.96,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000269,REF_000269,CUST_000601,POSTED
BANK_000271,BANK_002,2025-09-18T08:13:17,2025-09-18T08:13:17,852.43,INR,DEBIT,CUSTOMER_REFUND,Customer refund REF_000125,REF_000125,CUST_002582,POSTED
